Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
BD,Schizoaffective Disorder - Relative,80,50,0.477,0.389,0.09459,0.665,-0.052,0.306,0.087,0.2315,Female,0.088
BD,SCZ,80,75,0.477,0.337,0.0046,0.764,0.121,0.443,0.125,0.0216,Female,0.141
BD,SCZ-Relative,80,71,0.477,0.268,0.004,0.797,0.144,0.47,0.135,0.0192,Female,0.209
BD,SMC,80,59,0.477,0.633,0.05679,0.013,-0.67,-0.328,-0.09,0.1581,Female,-0.156
BD,SPECIFIC PHOBIA,80,159,0.477,0.471,0.9559,0.261,-0.279,-0.009,-0.003,1,Female,0.006
BD,Subacute Pain,80,0,0.477,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,Chronic Pain,47,0,0.52,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,DEMENTIA - LBD,47,21,0.52,0.328,0.0414,1.07,0.006,0.538,0.156,0.1283,Female,0.193
BIPOLAR/PSYCH-RELATIVE,EMCI,47,139,0.52,0.567,0.67453,0.261,-0.405,-0.072,-0.02,1,Female,-0.046
BIPOLAR/PSYCH-RELATIVE,LMCI,47,217,0.52,0.468,0.39156,0.453,-0.181,0.136,0.037,0.6694,Female,0.052
BIPOLAR/PSYCH-RELATIVE,MCI,47,245,0.52,0.4,0.12239,0.56,-0.068,0.246,0.077,0.2803,Female,0.121
BIPOLAR/PSYCH-RELATIVE,MCI-Risk,47,0,0.52,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,MDD,47,3158,0.52,0.49,0.83872,0.319,-0.257,0.031,0.009,1,Female,0.031
BIPOLAR/PSYCH-RELATIVE,ND,47,100,0.52,0.253,0.0038,0.873,0.164,0.519,0.152,0.0188,Female,0.267
BIPOLAR/PSYCH-RELATIVE,OCD,47,63,0.52,0.492,0.81092,0.434,-0.33,0.052,0.014,1,Female,0.028
BIPOLAR/PSYCH-RELATIVE,Other,47,3,0.52,0.741,0.14259,0.353,-2.067,-0.857,-0.232,0.3142,Female,-0.221
BIPOLAR/PSYCH-RELATIVE,OTHER,47,54,0.52,0.335,0.0094,0.927,0.122,0.525,0.157,0.0394,Female,0.185
BIPOLAR/PSYCH-RELATIVE,Other Psychiatric,47,111,0.52,0.429,0.32357,0.52,-0.169,0.176,0.05,0.5743,Female,0.092
BIPOLAR/PSYCH-RELATIVE,PD,47,0,0.52,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,SAD,47,150,0.52,0.463,0.71473,0.391,-0.268,0.061,0.017,1,Female,0.057
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder,47,40,0.52,0.301,0.0078,1.054,0.179,0.616,0.166,0.0339,Female,0.219
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder - Relative,47,50,0.52,0.389,0.11799,0.725,-0.087,0.319,0.09,0.2721,Female,0.131
BIPOLAR/PSYCH-RELATIVE,SCZ,47,75,0.52,0.337,0.0162,0.829,0.084,0.457,0.128,0.0584,Female,0.184
BIPOLAR/PSYCH-RELATIVE,SCZ-Relative,47,71,0.52,0.268,0.0124,0.86,0.105,0.482,0.138,0.0489,Female,0.252
BIPOLAR/PSYCH-RELATIVE,SMC,47,59,0.52,0.633,0.10359,0.068,-0.712,-0.322,-0.087,0.2483,Female,-0.113
BIPOLAR/PSYCH-RELATIVE,SPECIFIC PHOBIA,47,159,0.52,0.471,0.9967,0.329,-0.326,0.002,0,1,Female,0.049
BIPOLAR/PSYCH-RELATIVE,Subacute Pain,47,0,0.52,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,DEMENTIA - LBD,0,21,  NA,0.328,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,EMCI,0,139,  NA,0.567,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,LMCI,0,217,  NA,0.468,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MCI,0,245,  NA,0.4,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MCI-Risk,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,0,3158,  NA,0.49,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,ND,0,100,  NA,0.253,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,OCD,0,63,  NA,0.492,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Other,0,3,  NA,0.741,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,OTHER,0,54,  NA,0.335,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Other Psychiatric,0,111,  NA,0.429,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SAD,0,150,  NA,0.463,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Schizoaffective Disorder,0,40,  NA,0.301,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Schizoaffective Disorder - Relative,0,50,  NA,0.389,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SCZ,0,75,  NA,0.337,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SCZ-Relative,0,71,  NA,0.268,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SMC,0,59,  NA,0.633,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SPECIFIC PHOBIA,0,159,  NA,0.471,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,EMCI,21,139,0.328,0.567,0.0074,-0.147,-1.082,-0.615,-0.176,0.0328,Female,-0.239
DEMENTIA - LBD,LMCI,21,217,0.328,0.468,0.06059,0.02,-0.884,-0.432,-0.119,0.1648,Female,-0.14
DEMENTIA - LBD,MCI,21,245,0.328,0.4,0.27997,0.202,-0.694,-0.246,-0.079,0.5125,Female,-0.072
DEMENTIA - LBD,MCI-Risk,21,0,0.328,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,MDD,21,3158,0.328,0.49,0.0172,-0.083,-0.942,-0.512,-0.147,0.0615,Female,-0.162
DEMENTIA - LBD,ND,21,100,0.328,0.253,0.9717,0.461,-0.49,-0.014,-0.004,1,Female,0.075
DEMENTIA - LBD,OCD,21,63,0.328,0.492,0.05719,0.018,-0.996,-0.489,-0.141,0.1583,Female,-0.164
DEMENTIA - LBD,Other,21,3,0.328,0.741,0.0496,0.075,-2.593,-1.259,-0.388,0.1469,Female,-0.413
DEMENTIA - LBD,OTHER,21,54,0.328,0.335,0.9723,0.516,-0.509,0.003,0.001,1,Female,-0.007
DEMENTIA - LBD,Other Psychiatric,21,111,0.328,0.429,0.13559,0.117,-0.828,-0.355,-0.105,0.3061,Female,-0.101
DEMENTIA - LBD,PD,21,0,0.328,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,SAD,21,150,0.328,0.463,0.0334,-0.045,-0.972,-0.508,-0.139,0.1094,Female,-0.136
DEMENTIA - LBD,Schizoaffective Disorder,21,40,0.328,0.301,0.90951,0.574,-0.505,0.034,0.01,1,Female,0.027
DEMENTIA - LBD,Schizoaffective Disorder - Relative,21,50,0.328,0.389,0.39856,0.299,-0.741,-0.221,-0.066,0.6777,Female,-0.062
DEMENTIA - LBD,SCZ,21,75,0.328,0.337,0.72033,0.395,-0.586,-0.095,-0.028,1,Female,-0.009
DEMENTIA - LBD,SCZ-Relative,21,71,0.328,0.268,0.82892,0.433,-0.554,-0.061,-0.018,1,Female,0.059
DEMENTIA - LBD,SMC,21,59,0.328,0.633,0.0018,-0.342,-1.39,-0.866,-0.243,0.01,Female,-0.305
DEMENTIA - LBD,SPECIFIC PHOBIA,21,159,0.328,0.471,0.0388,-0.037,-0.959,-0.498,-0.155,0.1219,Female,-0.143
DEMENTIA - LBD,Subacute Pain,21,0,0.328,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,LMCI,139,217,0.567,0.468,0.05239,0.422,-0.007,0.207,0.057,0.1495,Female,0.098
EMCI,MCI,139,245,0.567,0.4,0.0032,0.527,0.107,0.317,0.097,0.0162,Female,0.167
EMCI,MCI-Risk,139,0,0.567,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3158,0.567,0.49,0.23458,0.271,-0.069,0.101,0.029,0.447,Female,0.077
EMCI,ND,139,100,0.567,0.253,0.0002,0.858,0.33,0.594,0.172,0.002,Female,0.313
EMCI,OCD,139,63,0.567,0.492,0.41276,0.423,-0.176,0.123,0.035,0.6979,Female,0.074
EMCI,Other,139,3,0.567,0.741,0.20278,0.4,-1.915,-0.757,-0.212,0.4118,Female,-0.175
EMCI,OTHER,139,54,0.567,0.335,0.0006,0.928,0.284,0.606,0.177,0.0041,Female,0.232
EMCI,Other Psychiatric,139,111,0.567,0.429,0.05139,0.498,-0.005,0.247,0.071,0.1494,Female,0.138
EMCI,PD,139,0,0.567,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,SAD,139,150,0.567,0.463,0.25697,0.366,-0.098,0.134,0.037,0.4842,Female,0.103
EMCI,Schizoaffective Disorder,139,40,0.567,0.301,0.0002,1.032,0.31,0.671,0.186,0.002,Female,0.265
EMCI,Schizoaffective Disorder - Relative,139,50,0.567,0.389,0.0178,0.717,0.061,0.389,0.11,0.0632,Female,0.177
EMCI,SCZ,139,75,0.567,0.337,0.0004,0.812,0.239,0.525,0.148,0.003,Female,0.23
EMCI,SCZ-Relative,139,71,0.567,0.268,0.0002,0.846,0.261,0.554,0.158,0.002,Female,0.298
EMCI,SMC,139,59,0.567,0.633,0.12619,0.066,-0.549,-0.241,-0.067,0.2862,Female,-0.067
EMCI,SPECIFIC PHOBIA,139,159,0.567,0.471,0.57154,0.298,-0.159,0.069,0.021,0.9071,Female,0.095
EMCI,Subacute Pain,139,0,0.567,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MCI,217,245,0.468,0.4,0.14739,0.318,-0.048,0.135,0.04,0.3218,Female,0.069
LMCI,MCI-Risk,217,0,0.468,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,217,3158,0.468,0.49,0.16638,0.039,-0.236,-0.098,-0.028,0.3489,Female,-0.022
LMCI,ND,217,100,0.468,0.253,0.0014,0.649,0.169,0.409,0.115,0.0082,Female,0.215
LMCI,OCD,217,63,0.468,0.492,0.55794,0.2,-0.364,-0.082,-0.022,0.8904,Female,-0.024
LMCI,Other,217,3,0.468,0.741,0.09379,0.153,-2.146,-0.996,-0.269,0.2308,Female,-0.273
LMCI,OTHER,217,54,0.468,0.335,0.0036,0.729,0.126,0.427,0.12,0.018,Female,0.133
LMCI,Other Psychiatric,217,111,0.468,0.429,0.67553,0.278,-0.181,0.049,0.014,1,Female,0.039
LMCI,PD,217,0,0.468,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,SAD,217,150,0.468,0.463,0.47875,0.133,-0.285,-0.076,-0.02,0.7866,Female,0.005
LMCI,Schizoaffective Disorder,217,40,0.468,0.301,0.0054,0.819,0.136,0.478,0.129,0.0249,Female,0.167
LMCI,Schizoaffective Disorder - Relative,217,50,0.468,0.389,0.21538,0.503,-0.116,0.194,0.053,0.4257,Female,0.079
LMCI,SCZ,217,75,0.468,0.337,0.014,0.598,0.067,0.333,0.091,0.0534,Female,0.131
LMCI,SCZ-Relative,217,71,0.468,0.268,0.0086,0.636,0.094,0.365,0.101,0.0367,Female,0.2
LMCI,SMC,217,59,0.468,0.633,0.0014,-0.167,-0.751,-0.459,-0.124,0.0082,Female,-0.165
LMCI,SPECIFIC PHOBIA,217,159,0.468,0.471,0.21698,0.079,-0.332,-0.126,-0.036,0.4257,Female,-0.003
LMCI,Subacute Pain,217,0,0.468,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MCI-Risk,245,0,0.4,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,245,3158,0.4,0.49,0.0008,-0.106,-0.366,-0.236,-0.068,0.0052,Female,-0.09
MCI,ND,245,100,0.4,0.253,0.0458,0.471,0.003,0.237,0.074,0.1365,Female,0.146
MCI,OCD,245,63,0.4,0.492,0.15618,0.078,-0.479,-0.201,-0.063,0.336,Female,-0.093
MCI,Other,245,3,0.4,0.741,0.10599,0.178,-2.117,-0.969,-0.309,0.2515,Female,-0.342
MCI,OTHER,245,54,0.4,0.335,0.09899,0.546,-0.047,0.25,0.08,0.2385,Female,0.065
MCI,Other Psychiatric,245,111,0.4,0.429,0.45655,0.14,-0.311,-0.086,-0.027,0.7582,Female,-0.029
MCI,PD,245,0,0.4,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,SAD,245,150,0.4,0.463,0.05599,0.003,-0.406,-0.201,-0.061,0.1569,Female,-0.064
MCI,Schizoaffective Disorder,245,40,0.4,0.301,0.09319,0.62,-0.053,0.283,0.088,0.2308,Female,0.098
MCI,Schizoaffective Disorder - Relative,245,50,0.4,0.389,0.77812,0.346,-0.264,0.041,0.013,1,Female,0.01
MCI,SCZ,245,75,0.4,0.337,0.20618,0.423,-0.097,0.163,0.051,0.4131,Female,0.063
MCI,SCZ-Relative,245,71,0.4,0.268,0.16178,0.459,-0.073,0.193,0.061,0.342,Female,0.131
MCI,SMC,245,59,0.4,0.633,0.0008,-0.24,-0.817,-0.529,-0.164,0.0052,Female,-0.234
MCI,SPECIFIC PHOBIA,245,159,0.4,0.471,0.0184,-0.041,-0.443,-0.242,-0.077,0.0648,Female,-0.071
MCI,Subacute Pain,245,0,0.4,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,MDD,0,3158,  NA,0.49,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.253,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,63,  NA,0.492,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,3,  NA,0.741,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,54,  NA,0.335,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.429,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.463,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,40,  NA,0.301,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder - Relative,0,50,  NA,0.389,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,75,  NA,0.337,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,71,  NA,0.268,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.633,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.471,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3158,100,0.49,0.253,0.0002,0.696,0.297,0.497,0.143,0.002,Female,0.236
MDD,OCD,3158,63,0.49,0.492,0.87591,0.269,-0.23,0.02,0.006,1,Female,-0.002
MDD,Other,3158,3,0.49,0.741,0.15678,0.293,-1.972,-0.839,-0.241,0.336,Female,-0.252
MDD,OTHER,3158,54,0.49,0.335,0.0004,0.785,0.246,0.515,0.148,0.003,Female,0.155
MDD,Other Psychiatric,3158,111,0.49,0.429,0.13779,0.334,-0.044,0.145,0.042,0.308,Female,0.061
MDD,PD,3158,0,0.49,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,SAD,3158,150,0.49,0.463,0.74433,0.191,-0.137,0.027,0.008,1,Female,0.026
MDD,Schizoaffective Disorder,3158,40,0.49,0.301,0.0006,0.859,0.235,0.547,0.157,0.0041,Female,0.188
MDD,Schizoaffective Disorder - Relative,3158,50,0.49,0.389,0.05179,0.562,0.003,0.283,0.081,0.1495,Female,0.1
MDD,SCZ,3158,75,0.49,0.337,0.0004,0.645,0.186,0.416,0.119,0.003,Female,0.153
MDD,SCZ-Relative,3158,71,0.49,0.268,0.0002,0.685,0.214,0.449,0.129,0.002,Female,0.221
MDD,SMC,3158,59,0.49,0.633,0.0122,-0.076,-0.592,-0.334,-0.096,0.0485,Female,-0.144
MDD,SPECIFIC PHOBIA,3158,159,0.49,0.471,0.72853,0.13,-0.189,-0.029,-0.008,1,Female,0.019
MDD,Subacute Pain,3158,0,0.49,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ND,OCD,100,63,0.253,0.492,0.0048,-0.148,-0.792,-0.47,-0.137,0.0223,Female,-0.239
ND,Other,100,3,0.253,0.741,0.0436,-0.114,-2.466,-1.29,-0.383,0.134,Female,-0.488
ND,OTHER,100,54,0.253,0.335,0.92431,0.351,-0.316,0.018,0.005,1,Female,-0.082
ND,Other Psychiatric,100,111,0.253,0.429,0.0148,-0.068,-0.615,-0.342,-0.101,0.0546,Female,-0.176
ND,PD,100,0,0.253,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ND,SAD,100,150,0.253,0.463,0.0004,-0.223,-0.739,-0.481,-0.135,0.003,Female,-0.21
ND,Schizoaffective Disorder,100,40,0.253,0.301,0.79352,0.418,-0.321,0.048,0.014,1,Female,-0.048
ND,Schizoaffective Disorder - Relative,100,50,0.253,0.389,0.22958,0.135,-0.551,-0.208,-0.062,0.4448,Female,-0.136
ND,SCZ,100,75,0.253,0.337,0.59754,0.222,-0.382,-0.08,-0.023,0.9355,Female,-0.084
ND,SCZ-Relative,100,71,0.253,0.268,0.75752,0.26,-0.353,-0.047,-0.014,1,Female,-0.015
ND,SMC,100,59,0.253,0.633,0.0002,-0.492,-1.166,-0.829,-0.238,0.002,Female,-0.38
ND,SPECIFIC PHOBIA,100,159,0.253,0.471,0.0002,-0.238,-0.748,-0.493,-0.151,0.002,Female,-0.218
ND,Subacute Pain,100,0,0.253,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OCD,Other,63,3,0.492,0.741,0.14179,0.294,-2.087,-0.897,-0.246,0.3142,Female,-0.249
OCD,OTHER,63,54,0.492,0.335,0.011,0.851,0.106,0.479,0.142,0.0449,Female,0.157
OCD,Other Psychiatric,63,111,0.492,0.429,0.43676,0.437,-0.186,0.125,0.036,0.7305,Female,0.063
OCD,PD,63,0,0.492,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OCD,SAD,63,150,0.492,0.463,0.9555,0.303,-0.288,0.007,0.002,1,Female,0.029
OCD,Schizoaffective Disorder,63,40,0.492,0.301,0.0066,0.965,0.148,0.556,0.151,0.0301,Female,0.191
OCD,Schizoaffective Disorder - Relative,63,50,0.492,0.389,0.15338,0.644,-0.11,0.267,0.076,0.3326,Female,0.103
OCD,SCZ,63,75,0.492,0.337,0.0192,0.745,0.062,0.404,0.114,0.0671,Female,0.155
OCD,SCZ-Relative,63,71,0.492,0.268,0.0154,0.777,0.085,0.431,0.123,0.0564,Female,0.224
OCD,SMC,63,59,0.492,0.633,0.0388,-0.011,-0.734,-0.373,-0.101,0.1219,Female,-0.141
OCD,SPECIFIC PHOBIA,63,159,0.492,0.471,0.76052,0.247,-0.34,-0.046,-0.014,1,Female,0.021
OCD,Subacute Pain,63,0,0.492,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other,OTHER,3,54,0.741,0.335,0.05139,2.451,0.028,1.239,0.389,0.1494,Female,0.406
Other,Other Psychiatric,3,111,0.741,0.429,0.11319,2.139,-0.193,0.973,0.282,0.2658,Female,0.312
Other,PD,3,0,0.741,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other,SAD,3,150,0.741,0.463,0.11619,2.091,-0.223,0.934,0.248,0.2701,Female,0.278
Other,Schizoaffective Disorder,3,40,0.741,0.301,0.02,2.809,0.298,1.554,0.397,0.0689,Female,0.44
Other,Schizoaffective Disorder - Relative,3,50,0.741,0.389,0.06999,2.348,-0.08,1.134,0.322,0.1839,Female,0.352
Other,SCZ,3,75,0.741,0.337,0.0444,2.472,0.091,1.282,0.36,0.1349,Female,0.404
Other,SCZ-Relative,3,71,0.741,0.268,0.05339,2.472,0.085,1.279,0.37,0.1514,Female,0.473
Other,SMC,3,59,0.741,0.633,0.37036,1.742,-0.634,0.554,0.145,0.6378,Female,0.108
Other,SPECIFIC PHOBIA,3,159,0.741,0.471,0.22018,1.905,-0.403,0.751,0.232,0.4302,Female,0.27
Other,Subacute Pain,3,0,0.741,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OTHER,Other Psychiatric,54,111,0.335,0.429,0.0324,-0.024,-0.684,-0.354,-0.106,0.1068,Female,-0.094
OTHER,PD,54,0,0.335,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OTHER,SAD,54,150,0.335,0.463,0.0014,-0.182,-0.815,-0.499,-0.14,0.0082,Female,-0.129
OTHER,Schizoaffective Disorder,54,40,0.335,0.301,0.87451,0.444,-0.385,0.029,0.009,1,Female,0.034
OTHER,Schizoaffective Disorder - Relative,54,50,0.335,0.389,0.26037,0.171,-0.61,-0.22,-0.067,0.4857,Female,-0.055
OTHER,SCZ,54,75,0.335,0.337,0.59094,0.257,-0.45,-0.097,-0.029,0.9299,Female,-0.002
OTHER,SCZ-Relative,54,71,0.335,0.268,0.73133,0.294,-0.421,-0.063,-0.019,1,Female,0.067
OTHER,SMC,54,59,0.335,0.633,0.0002,-0.446,-1.224,-0.835,-0.244,0.002,Female,-0.298
OTHER,SPECIFIC PHOBIA,54,159,0.335,0.471,0.0016,-0.186,-0.814,-0.5,-0.156,0.0091,Female,-0.136
OTHER,Subacute Pain,54,0,0.335,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other Psychiatric,PD,111,0,0.429,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other Psychiatric,SAD,111,150,0.429,0.463,0.32897,0.125,-0.369,-0.122,-0.034,0.5772,Female,-0.035
Other Psychiatric,Schizoaffective Disorder,111,40,0.429,0.301,0.0356,0.772,0.038,0.405,0.115,0.114,Female,0.128
Other Psychiatric,Schizoaffective Disorder - Relative,111,50,0.429,0.389,0.41796,0.473,-0.201,0.136,0.04,0.7042,Female,0.039
Other Psychiatric,SCZ,111,75,0.429,0.337,0.07239,0.565,-0.027,0.269,0.078,0.187,Female,0.092
Other Psychiatric,SCZ-Relative,111,71,0.429,0.268,0.05239,0.6,-0.003,0.299,0.087,0.1495,Female,0.161
Other Psychiatric,SMC,111,59,0.429,0.633,0.0044,-0.162,-0.807,-0.485,-0.137,0.0209,Female,-0.204
Other Psychiatric,SPECIFIC PHOBIA,111,159,0.429,0.471,0.17478,0.079,-0.409,-0.165,-0.05,0.3612,Female,-0.042
Other Psychiatric,Subacute Pain,111,0,0.429,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SAD,0,150,  NA,0.463,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Schizoaffective Disorder,0,40,  NA,0.301,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Schizoaffective Disorder - Relative,0,50,  NA,0.389,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SCZ,0,75,  NA,0.337,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SCZ-Relative,0,71,  NA,0.268,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SMC,0,59,  NA,0.633,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SPECIFIC PHOBIA,0,159,  NA,0.471,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SAD,Schizoaffective Disorder,150,40,0.463,0.301,0.002,0.916,0.205,0.56,0.149,0.0109,Female,0.162
SAD,Schizoaffective Disorder - Relative,150,50,0.463,0.389,0.10439,0.593,-0.054,0.269,0.073,0.2489,Female,0.074
SAD,SCZ,150,75,0.463,0.337,0.004,0.69,0.128,0.409,0.112,0.0192,Female,0.127
SAD,SCZ-Relative,150,71,0.463,0.268,0.0022,0.727,0.153,0.44,0.121,0.0118,Female,0.195
SAD,SMC,150,59,0.463,0.633,0.014,-0.082,-0.693,-0.388,-0.103,0.0534,Female,-0.17
SAD,SPECIFIC PHOBIA,150,159,0.463,0.471,0.63134,0.169,-0.279,-0.055,-0.016,0.9818,Female,-0.008
SAD,Subacute Pain,150,0,0.463,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Schizoaffective Disorder,Schizoaffective Disorder - Relative,40,50,0.301,0.389,0.20378,0.15,-0.697,-0.273,-0.076,0.412,Female,-0.088
Schizoaffective Disorder,SCZ,40,75,0.301,0.337,0.51155,0.252,-0.524,-0.136,-0.037,0.8317,Female,-0.036
Schizoaffective Disorder,SCZ-Relative,40,71,0.301,0.268,0.61954,0.293,-0.491,-0.099,-0.028,0.9667,Female,0.033
Schizoaffective Disorder,SMC,40,59,0.301,0.633,0.0002,-0.53,-1.387,-0.958,-0.252,0.002,Female,-0.332
Schizoaffective Disorder,SPECIFIC PHOBIA,40,159,0.301,0.471,0.0012,-0.194,-0.901,-0.547,-0.165,0.0073,Female,-0.17
Schizoaffective Disorder,Subacute Pain,40,0,0.301,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Schizoaffective Disorder - Relative,SCZ,50,75,0.389,0.337,0.46955,0.495,-0.228,0.133,0.038,0.7743,Female,0.053
Schizoaffective Disorder - Relative,SCZ-Relative,50,71,0.389,0.268,0.37356,0.53,-0.202,0.164,0.048,0.641,Female,0.121
Schizoaffective Disorder - Relative,SMC,50,59,0.389,0.633,0.001,-0.25,-1.031,-0.64,-0.177,0.0062,Female,-0.244
Schizoaffective Disorder - Relative,SPECIFIC PHOBIA,50,159,0.389,0.471,0.06779,0.028,-0.614,-0.293,-0.09,0.1801,Female,-0.082
Schizoaffective Disorder - Relative,Subacute Pain,50,0,0.389,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SCZ,SCZ-Relative,75,71,0.337,0.268,0.84372,0.361,-0.294,0.033,0.01,1,Female,0.068
SCZ,SMC,75,59,0.337,0.633,0.0002,-0.422,-1.136,-0.779,-0.215,0.002,Female,-0.296
SCZ,SPECIFIC PHOBIA,75,159,0.337,0.471,0.0026,-0.143,-0.701,-0.422,-0.128,0.0136,Female,-0.134
SCZ,Subacute Pain,75,0,0.337,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SCZ-Relative,SMC,71,59,0.268,0.633,0.0002,-0.439,-1.163,-0.801,-0.225,0.002,Female,-0.365
SCZ-Relative,SPECIFIC PHOBIA,71,159,0.268,0.471,0.0018,-0.165,-0.734,-0.45,-0.137,0.01,Female,-0.203
SCZ-Relative,Subacute Pain,71,0,0.268,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
