Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
Anorexia/Bulima,SCZ,105,315,0.493,0.366,0.016,0.502,0.058,0.28,0.082,0.0669,Female,0.127
Anorexia/Bulima,SCZ-Relative,105,138,0.493,0.391,0.16398,0.435,-0.076,0.18,0.053,0.3863,Female,0.103
Anorexia/Bulima,SMC,105,59,0.493,0.467,0.61354,0.405,-0.238,0.084,0.023,0.9384,Female,0.026
Anorexia/Bulima,SPECIFIC PHOBIA,105,159,0.493,0.416,0.79332,0.28,-0.215,0.032,0.01,1,Female,0.077
Anxiety/Phobia,ASD,1039,381,0.479,0.506,0.61494,0.089,-0.146,-0.028,-0.008,0.9384,Female,-0.027
Anxiety/Phobia,Attention & Learning difficulty,1039,99,0.479,0.205,0.0002,0.805,0.389,0.597,0.17,0.0031,Female,0.274
Anxiety/Phobia,BD,1039,111,0.479,0.497,0.73853,0.162,-0.23,-0.034,-0.01,1,Female,-0.018
Anxiety/Phobia,Chronic Pain,1039,63,0.479,0.48,0.78812,0.219,-0.29,-0.036,-0.01,1,Female,-0.002
Anxiety/Phobia,EMCI,1039,139,0.479,0.408,0.08399,0.335,-0.02,0.158,0.045,0.2373,Female,0.071
Anxiety/Phobia,LMCI,1039,216,0.479,0.477,0.72753,0.173,-0.12,0.027,0.008,1,Female,0.002
Anxiety/Phobia,MCI,1039,253,0.479,0.466,0.93431,0.142,-0.133,0.004,0.001,1,Female,0.013
Anxiety/Phobia,MCI-Risk,1039,0,0.479,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,MDD,1039,3461,0.479,0.492,0.41936,0.041,-0.098,-0.028,-0.008,0.7627,Female,-0.013
Anxiety/Phobia,ND,1039,100,0.479,0.306,0.0004,0.613,0.201,0.407,0.116,0.005,Female,0.173
Anxiety/Phobia,OCD,1039,74,0.479,0.495,0.63714,0.179,-0.293,-0.057,-0.016,0.9557,Female,-0.016
Anxiety/Phobia,Other,1039,117,0.479,0.519,0.60254,0.14,-0.242,-0.051,-0.014,0.9358,Female,-0.04
Anxiety/Phobia,OTHER,1039,56,0.479,0.276,0.0046,0.669,0.129,0.399,0.115,0.026,Female,0.203
Anxiety/Phobia,Other Psychiatric,1039,111,0.479,0.394,0.07839,0.37,-0.022,0.174,0.049,0.2288,Female,0.085
Anxiety/Phobia,PD,1039,67,0.479,0.56,0.26697,0.108,-0.386,-0.139,-0.039,0.5385,Female,-0.082
Anxiety/Phobia,SAD,1039,150,0.479,0.47,0.9789,0.173,-0.169,0.002,0.001,1,Female,0.009
Anxiety/Phobia,Schizoaffective Disorder,1039,53,0.479,0.311,0.0006,0.761,0.207,0.484,0.137,0.0066,Female,0.168
Anxiety/Phobia,SCZ,1039,315,0.479,0.366,0.0002,0.412,0.158,0.285,0.081,0.0031,Female,0.113
Anxiety/Phobia,SCZ-Relative,1039,138,0.479,0.391,0.0422,0.362,0.006,0.184,0.052,0.1397,Female,0.088
Anxiety/Phobia,SMC,1039,59,0.479,0.467,0.55054,0.341,-0.184,0.079,0.022,0.8776,Female,0.012
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.479,0.416,0.71673,0.199,-0.135,0.032,0.009,1,Female,0.063
ASD,Attention & Learning difficulty,381,99,0.506,0.205,0.0002,0.8,0.351,0.576,0.178,0.0031,Female,0.301
ASD,BD,381,111,0.506,0.497,0.9657,0.208,-0.216,-0.004,-0.001,1,Female,0.009
ASD,Chronic Pain,381,63,0.506,0.48,0.9711,0.261,-0.273,-0.006,-0.002,1,Female,0.025
ASD,EMCI,381,139,0.506,0.408,0.07859,0.368,-0.021,0.174,0.053,0.2288,Female,0.098
ASD,LMCI,381,216,0.506,0.477,0.53615,0.22,-0.115,0.052,0.016,0.8675,Female,0.029
ASD,MCI,381,253,0.506,0.466,0.71653,0.189,-0.129,0.03,0.01,1,Female,0.04
ASD,MCI-Risk,381,0,0.506,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,381,3461,0.506,0.492,0.9971,0.106,-0.105,0.001,0,1,Female,0.014
ASD,ND,381,100,0.506,0.306,0.0008,0.62,0.176,0.398,0.125,0.0083,Female,0.2
ASD,OCD,381,74,0.506,0.495,0.84732,0.224,-0.275,-0.026,-0.008,1,Female,0.011
ASD,Other,381,117,0.506,0.519,0.85071,0.187,-0.228,-0.02,-0.006,1,Female,-0.013
ASD,OTHER,381,56,0.506,0.276,0.0074,0.668,0.103,0.385,0.123,0.0356,Female,0.23
ASD,Other Psychiatric,381,111,0.506,0.394,0.07959,0.4,-0.024,0.188,0.057,0.2288,Female,0.112
ASD,PD,381,67,0.506,0.56,0.44736,0.159,-0.362,-0.101,-0.031,0.8047,Female,-0.054
ASD,SAD,381,150,0.506,0.47,0.76432,0.219,-0.16,0.029,0.009,1,Female,0.036
ASD,Schizoaffective Disorder,381,53,0.506,0.311,0.0012,0.761,0.181,0.471,0.145,0.01,Female,0.195
ASD,SCZ,381,315,0.506,0.366,0.0002,0.445,0.144,0.295,0.09,0.0031,Female,0.14
ASD,SCZ-Relative,381,138,0.506,0.391,0.0448,0.392,0.001,0.196,0.061,0.1469,Female,0.115
ASD,SMC,381,59,0.506,0.467,0.47095,0.375,-0.175,0.1,0.03,0.8147,Female,0.039
ASD,SPECIFIC PHOBIA,381,159,0.506,0.416,0.55554,0.242,-0.129,0.056,0.018,0.8784,Female,0.09
Attention & Learning difficulty,BD,99,111,0.205,0.497,0.0002,-0.351,-0.91,-0.631,-0.179,0.0031,Female,-0.293
Attention & Learning difficulty,Chronic Pain,99,63,0.205,0.48,0.0006,-0.277,-0.927,-0.602,-0.18,0.0066,Female,-0.276
Attention & Learning difficulty,EMCI,99,139,0.205,0.408,0.0018,-0.179,-0.703,-0.441,-0.125,0.014,Female,-0.204
Attention & Learning difficulty,LMCI,99,216,0.205,0.477,0.0002,-0.326,-0.812,-0.569,-0.162,0.0031,Female,-0.272
Attention & Learning difficulty,MCI,99,253,0.205,0.466,0.0002,-0.294,-0.767,-0.531,-0.168,0.0031,Female,-0.261
Attention & Learning difficulty,MCI-Risk,99,0,0.205,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3461,0.205,0.492,0.0002,-0.418,-0.819,-0.619,-0.178,0.0031,Female,-0.287
Attention & Learning difficulty,ND,99,100,0.205,0.306,0.21018,0.105,-0.455,-0.175,-0.053,0.4471,Female,-0.101
Attention & Learning difficulty,OCD,99,74,0.205,0.495,0.0004,-0.344,-0.967,-0.656,-0.186,0.005,Female,-0.291
Attention & Learning difficulty,Other,99,117,0.205,0.519,0.0002,-0.371,-0.923,-0.647,-0.184,0.0031,Female,-0.314
Attention & Learning difficulty,OTHER,99,56,0.205,0.276,0.29517,0.158,-0.504,-0.173,-0.055,0.582,Female,-0.071
Attention & Learning difficulty,Other Psychiatric,99,111,0.205,0.394,0.0028,-0.149,-0.7,-0.424,-0.121,0.0185,Female,-0.189
Attention & Learning difficulty,PD,99,67,0.205,0.56,0.0002,-0.436,-1.082,-0.759,-0.209,0.0031,Female,-0.356
Attention & Learning difficulty,SAD,99,150,0.205,0.47,0.0002,-0.334,-0.855,-0.595,-0.169,0.0031,Female,-0.265
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.205,0.311,0.48535,0.219,-0.454,-0.117,-0.033,0.827,Female,-0.106
Attention & Learning difficulty,SCZ,99,315,0.205,0.366,0.0098,-0.074,-0.529,-0.302,-0.088,0.0447,Female,-0.161
Attention & Learning difficulty,SCZ-Relative,99,138,0.205,0.391,0.003,-0.136,-0.66,-0.398,-0.117,0.0195,Female,-0.186
Attention & Learning difficulty,SMC,99,59,0.205,0.467,0.0012,-0.216,-0.877,-0.546,-0.148,0.01,Female,-0.262
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.205,0.416,0.0002,-0.269,-0.781,-0.525,-0.16,0.0031,Female,-0.211
BD,Chronic Pain,111,63,0.497,0.48,0.9863,0.309,-0.313,-0.002,-0.001,1,Female,0.017
BD,EMCI,111,139,0.497,0.408,0.13059,0.446,-0.056,0.195,0.054,0.3274,Female,0.089
BD,LMCI,111,216,0.497,0.477,0.60014,0.291,-0.169,0.061,0.017,0.9358,Female,0.02
BD,MCI,111,253,0.497,0.466,0.73633,0.259,-0.189,0.035,0.011,1,Female,0.032
BD,MCI-Risk,111,0,0.497,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3461,0.497,0.492,0.9583,0.194,-0.184,0.005,0.001,1,Female,0.005
BD,ND,111,100,0.497,0.306,0.0022,0.701,0.152,0.427,0.126,0.0158,Female,0.192
BD,OCD,111,74,0.497,0.495,0.86331,0.272,-0.32,-0.024,-0.007,1,Female,0.002
BD,Other,111,117,0.497,0.519,0.91091,0.243,-0.279,-0.018,-0.005,1,Female,-0.022
BD,OTHER,111,56,0.497,0.276,0.0122,0.733,0.08,0.406,0.124,0.0535,Female,0.221
BD,Other Psychiatric,111,111,0.497,0.394,0.11459,0.477,-0.053,0.212,0.059,0.3024,Female,0.103
BD,PD,111,67,0.497,0.56,0.47115,0.194,-0.417,-0.111,-0.03,0.8147,Female,-0.063
BD,SAD,111,150,0.497,0.47,0.77452,0.283,-0.21,0.036,0.01,1,Female,0.027
BD,Schizoaffective Disorder,111,53,0.497,0.311,0.0014,0.871,0.201,0.536,0.146,0.0114,Female,0.186
BD,SCZ,111,315,0.497,0.366,0.0038,0.533,0.097,0.315,0.091,0.023,Female,0.131
BD,SCZ-Relative,111,138,0.497,0.391,0.08819,0.467,-0.037,0.215,0.062,0.2437,Female,0.107
BD,SMC,111,59,0.497,0.467,0.45215,0.439,-0.197,0.121,0.032,0.8047,Female,0.03
BD,SPECIFIC PHOBIA,111,159,0.497,0.416,0.61434,0.307,-0.181,0.063,0.019,0.9384,Female,0.081
Chronic Pain,EMCI,63,139,0.48,0.408,0.20698,0.49,-0.11,0.19,0.055,0.4434,Female,0.072
Chronic Pain,LMCI,63,216,0.48,0.477,0.66093,0.343,-0.221,0.061,0.018,0.9747,Female,0.004
Chronic Pain,MCI,63,253,0.48,0.466,0.81192,0.312,-0.242,0.035,0.011,1,Female,0.015
Chronic Pain,MCI-Risk,63,0,0.48,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,63,3461,0.48,0.492,0.9699,0.256,-0.242,0.007,0.002,1,Female,-0.011
Chronic Pain,ND,63,100,0.48,0.306,0.0116,0.726,0.084,0.405,0.127,0.0515,Female,0.175
Chronic Pain,OCD,63,74,0.48,0.495,0.90411,0.318,-0.36,-0.021,-0.006,1,Female,-0.015
Chronic Pain,Other,63,117,0.48,0.519,0.93011,0.294,-0.323,-0.015,-0.004,1,Female,-0.038
Chronic Pain,OTHER,63,56,0.48,0.276,0.0498,0.742,0.009,0.375,0.125,0.1603,Female,0.204
Chronic Pain,Other Psychiatric,63,111,0.48,0.394,0.19678,0.517,-0.107,0.205,0.059,0.4299,Female,0.087
Chronic Pain,PD,63,67,0.48,0.56,0.55054,0.244,-0.451,-0.104,-0.029,0.8776,Female,-0.08
Chronic Pain,SAD,63,150,0.48,0.47,0.80032,0.333,-0.259,0.037,0.011,1,Female,0.01
Chronic Pain,Schizoaffective Disorder,63,53,0.48,0.311,0.0056,0.883,0.132,0.507,0.147,0.0293,Female,0.17
Chronic Pain,SCZ,63,315,0.48,0.366,0.0242,0.582,0.037,0.31,0.091,0.0923,Female,0.114
Chronic Pain,SCZ-Relative,63,138,0.48,0.391,0.17578,0.508,-0.093,0.208,0.062,0.4033,Female,0.09
Chronic Pain,SMC,63,59,0.48,0.467,0.50555,0.477,-0.241,0.118,0.032,0.841,Female,0.013
Chronic Pain,SPECIFIC PHOBIA,63,159,0.48,0.416,0.67453,0.356,-0.231,0.062,0.019,0.9824,Female,0.064
EMCI,LMCI,139,216,0.408,0.477,0.22398,0.082,-0.346,-0.132,-0.037,0.4652,Female,-0.069
EMCI,MCI,139,253,0.408,0.466,0.18458,0.068,-0.347,-0.139,-0.043,0.4153,Female,-0.057
EMCI,MCI-Risk,139,0,0.408,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3461,0.408,0.492,0.035,-0.014,-0.353,-0.183,-0.053,0.1249,Female,-0.084
EMCI,ND,139,100,0.408,0.306,0.06499,0.504,-0.014,0.245,0.072,0.1984,Female,0.103
EMCI,OCD,139,74,0.408,0.495,0.12999,0.064,-0.505,-0.22,-0.061,0.3274,Female,-0.087
EMCI,Other,139,117,0.408,0.519,0.09639,0.035,-0.46,-0.212,-0.059,0.2643,Female,-0.11
EMCI,OTHER,139,56,0.408,0.276,0.13979,0.545,-0.081,0.232,0.07,0.3431,Female,0.132
EMCI,Other Psychiatric,139,111,0.408,0.394,0.91191,0.267,-0.234,0.017,0.005,1,Female,0.015
EMCI,PD,139,67,0.408,0.56,0.0372,-0.017,-0.607,-0.312,-0.084,0.1268,Female,-0.152
EMCI,SAD,139,150,0.408,0.47,0.17278,0.074,-0.39,-0.158,-0.044,0.4033,Female,-0.062
EMCI,Schizoaffective Disorder,139,53,0.408,0.311,0.0396,0.657,0.016,0.336,0.092,0.1324,Female,0.097
EMCI,SCZ,139,315,0.408,0.366,0.20718,0.328,-0.073,0.128,0.037,0.4434,Female,0.042
EMCI,SCZ-Relative,139,138,0.408,0.391,0.83012,0.264,-0.209,0.027,0.008,1,Female,0.018
EMCI,SMC,139,59,0.408,0.467,0.57934,0.221,-0.392,-0.085,-0.022,0.9119,Female,-0.059
EMCI,SPECIFIC PHOBIA,139,159,0.408,0.416,0.29177,0.11,-0.347,-0.118,-0.035,0.5786,Female,-0.008
LMCI,MCI,216,253,0.477,0.466,0.81712,0.162,-0.202,-0.02,-0.006,1,Female,0.011
LMCI,MCI-Risk,216,0,0.477,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,216,3461,0.477,0.492,0.45855,0.083,-0.192,-0.054,-0.016,0.8058,Female,-0.015
LMCI,ND,216,100,0.477,0.306,0.002,0.612,0.133,0.372,0.109,0.0149,Female,0.171
LMCI,OCD,216,74,0.477,0.495,0.53375,0.18,-0.35,-0.085,-0.024,0.8675,Female,-0.018
LMCI,Other,216,117,0.477,0.519,0.49935,0.147,-0.304,-0.078,-0.022,0.8386,Female,-0.042
LMCI,OTHER,216,56,0.477,0.276,0.0178,0.656,0.062,0.359,0.107,0.071,Female,0.201
LMCI,Other Psychiatric,216,111,0.477,0.394,0.19718,0.379,-0.081,0.149,0.042,0.4299,Female,0.083
LMCI,PD,216,67,0.477,0.56,0.21498,0.105,-0.446,-0.17,-0.047,0.4546,Female,-0.083
LMCI,SAD,216,150,0.477,0.47,0.81472,0.184,-0.234,-0.025,-0.007,1,Female,0.007
LMCI,Schizoaffective Disorder,216,53,0.477,0.311,0.0042,0.768,0.159,0.464,0.129,0.025,Female,0.166
LMCI,SCZ,216,315,0.477,0.366,0.005,0.43,0.082,0.256,0.074,0.027,Female,0.111
LMCI,SCZ-Relative,216,138,0.477,0.391,0.15258,0.37,-0.059,0.156,0.045,0.3668,Female,0.086
LMCI,SMC,216,59,0.477,0.467,0.69253,0.343,-0.236,0.054,0.015,0.9974,Female,0.01
LMCI,SPECIFIC PHOBIA,216,159,0.477,0.416,0.9601,0.211,-0.2,0.006,0.002,1,Female,0.061
MCI,MCI-Risk,253,0,0.466,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,253,3461,0.466,0.492,0.63394,0.095,-0.16,-0.032,-0.009,0.955,Female,-0.026
MCI,ND,253,100,0.466,0.306,0.0026,0.59,0.123,0.356,0.115,0.0175,Female,0.16
MCI,OCD,253,74,0.466,0.495,0.66993,0.205,-0.316,-0.056,-0.017,0.9812,Female,-0.03
MCI,Other,253,117,0.466,0.519,0.65133,0.169,-0.27,-0.05,-0.016,0.9646,Female,-0.053
MCI,OTHER,253,56,0.466,0.276,0.02,0.633,0.05,0.341,0.113,0.0789,Female,0.19
MCI,Other Psychiatric,253,111,0.466,0.394,0.17478,0.377,-0.071,0.153,0.048,0.4033,Female,0.072
MCI,PD,253,67,0.466,0.56,0.35036,0.141,-0.4,-0.13,-0.04,0.6647,Female,-0.095
MCI,SAD,253,150,0.466,0.47,1,0.2,-0.205,-0.002,-0.001,1,Female,-0.004
MCI,Schizoaffective Disorder,253,53,0.466,0.311,0.0062,0.727,0.128,0.427,0.135,0.0311,Female,0.155
MCI,SCZ,253,315,0.466,0.366,0.002,0.426,0.093,0.26,0.08,0.0149,Female,0.1
MCI,SCZ-Relative,253,138,0.466,0.391,0.12979,0.37,-0.047,0.161,0.051,0.3274,Female,0.075
MCI,SMC,253,59,0.466,0.467,0.64034,0.351,-0.218,0.067,0.021,0.9564,Female,-0.001
MCI,SPECIFIC PHOBIA,253,159,0.466,0.416,0.81772,0.224,-0.174,0.025,0.008,1,Female,0.05
MCI-Risk,MDD,0,3461,  NA,0.492,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.306,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,74,  NA,0.495,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,117,  NA,0.519,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,56,  NA,0.276,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.394,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,67,  NA,0.56,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.47,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,53,  NA,0.311,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,315,  NA,0.366,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,138,  NA,0.391,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.467,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.416,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3461,100,0.492,0.306,0.0002,0.632,0.233,0.433,0.125,0.0031,Female,0.186
MDD,OCD,3461,74,0.492,0.495,0.82252,0.202,-0.259,-0.028,-0.008,1,Female,-0.003
MDD,Other,3461,117,0.492,0.519,0.81372,0.162,-0.206,-0.022,-0.006,1,Female,-0.027
MDD,OTHER,3461,56,0.492,0.276,0.0006,0.69,0.161,0.426,0.123,0.0066,Female,0.216
MDD,Other Psychiatric,3461,111,0.492,0.394,0.0366,0.389,0.01,0.199,0.057,0.1266,Female,0.098
MDD,PD,3461,67,0.492,0.56,0.36976,0.134,-0.35,-0.108,-0.031,0.6944,Female,-0.068
MDD,SAD,3461,150,0.492,0.47,0.71653,0.194,-0.133,0.03,0.009,1,Female,0.022
MDD,Schizoaffective Disorder,3461,53,0.492,0.311,0.0004,0.776,0.233,0.504,0.145,0.005,Female,0.181
MDD,SCZ,3461,315,0.492,0.366,0.0002,0.426,0.195,0.311,0.089,0.0031,Female,0.126
MDD,SCZ-Relative,3461,138,0.492,0.391,0.0166,0.38,0.04,0.21,0.06,0.0677,Female,0.101
MDD,SMC,3461,59,0.492,0.467,0.41436,0.363,-0.152,0.105,0.03,0.7615,Female,0.025
MDD,SPECIFIC PHOBIA,3461,159,0.492,0.416,0.46675,0.219,-0.099,0.06,0.017,0.8147,Female,0.076
ND,OCD,100,74,0.306,0.495,0.006,-0.14,-0.753,-0.446,-0.133,0.0305,Female,-0.19
ND,Other,100,117,0.306,0.519,0.0012,-0.172,-0.715,-0.443,-0.131,0.01,Female,-0.213
ND,OTHER,100,56,0.306,0.276,0.9815,0.324,-0.335,-0.005,-0.002,1,Female,0.03
ND,Other Psychiatric,100,111,0.306,0.394,0.10559,0.045,-0.501,-0.228,-0.067,0.2829,Female,-0.088
ND,PD,100,67,0.306,0.56,0.0012,-0.22,-0.854,-0.537,-0.156,0.01,Female,-0.255
ND,SAD,100,150,0.306,0.47,0.0022,-0.138,-0.651,-0.394,-0.116,0.0158,Female,-0.164
ND,Schizoaffective Disorder,100,53,0.306,0.311,0.69753,0.403,-0.268,0.067,0.02,0.9993,Female,-0.005
ND,SCZ,100,315,0.306,0.366,0.30237,0.108,-0.344,-0.118,-0.035,0.5929,Female,-0.06
ND,SCZ-Relative,100,138,0.306,0.391,0.10819,0.049,-0.47,-0.211,-0.064,0.2877,Female,-0.085
ND,SMC,100,59,0.306,0.467,0.049,-0.004,-0.657,-0.33,-0.094,0.1592,Female,-0.161
ND,SPECIFIC PHOBIA,100,159,0.306,0.416,0.0086,-0.088,-0.594,-0.341,-0.107,0.0402,Female,-0.11
OCD,Other,74,117,0.495,0.519,0.9667,0.299,-0.287,0.006,0.002,1,Female,-0.023
OCD,OTHER,74,56,0.495,0.276,0.0178,0.775,0.067,0.421,0.131,0.071,Female,0.219
OCD,Other Psychiatric,74,111,0.495,0.394,0.11599,0.535,-0.059,0.238,0.065,0.3026,Female,0.102
OCD,PD,74,67,0.495,0.56,0.58834,0.245,-0.422,-0.088,-0.023,0.9219,Female,-0.065
OCD,SAD,74,150,0.495,0.47,0.67093,0.341,-0.219,0.061,0.017,0.9812,Female,0.025
OCD,Schizoaffective Disorder,74,53,0.495,0.311,0.0016,0.933,0.207,0.57,0.153,0.0128,Female,0.184
OCD,SCZ,74,315,0.495,0.366,0.0098,0.593,0.083,0.338,0.098,0.0447,Female,0.129
OCD,SCZ-Relative,74,138,0.495,0.391,0.10219,0.523,-0.047,0.238,0.069,0.2759,Female,0.105
OCD,SMC,74,59,0.495,0.467,0.39696,0.497,-0.195,0.151,0.038,0.7333,Female,0.028
