Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
AD,OCD,529,74,0.152,0.477,0.0002,-0.676,-1.175,-0.925,-0.242,0.0008,Female,-0.325
AD,Other,529,117,0.152,0.435,0.0002,-0.676,-1.088,-0.882,-0.228,0.0008,Female,-0.283
AD,OTHER,529,56,0.152,0.413,0.0002,-0.367,-0.924,-0.646,-0.17,0.0008,Female,-0.261
AD,Other Psychiatric,529,111,0.152,0.423,0.0002,-0.551,-0.97,-0.76,-0.197,0.0008,Female,-0.271
AD,PD,529,67,0.152,0.646,0.0002,-1.144,-1.678,-1.411,-0.364,0.0008,Female,-0.494
AD,SAD,529,150,0.152,0.444,0.0002,-0.621,-0.995,-0.808,-0.208,0.0008,Female,-0.292
AD,Schizoaffective Disorder,529,53,0.152,0.267,0.0152,-0.075,-0.643,-0.359,-0.093,0.0326,Female,-0.115
AD,Schizoaffective Disorder - Relative,529,48,0.152,0.497,0.0002,-0.561,-1.161,-0.861,-0.225,0.0008,Female,-0.345
AD,SCZ,529,315,0.152,0.228,0.0002,-0.176,-0.457,-0.316,-0.086,0.0008,Female,-0.076
AD,SCZ-Relative,529,138,0.152,0.365,0.0002,-0.443,-0.824,-0.634,-0.166,0.0008,Female,-0.213
AD,SMC,529,59,0.152,0.713,0.0002,-1.359,-1.93,-1.645,-0.419,0.0008,Female,-0.561
AD,SPECIFIC PHOBIA,529,159,0.152,0.462,0.0002,-0.678,-1.045,-0.861,-0.231,0.0008,Female,-0.31
AD,Subacute Pain,529,28,0.152,0.4,0.0032,-0.252,-1.017,-0.635,-0.164,0.0081,Female,-0.248
ADHD,Anorexia/Bulima,329,105,0.518,0.481,0.94371,0.213,-0.228,-0.007,-0.002,1,Female,0.036
ADHD,Anxiety/Phobia,329,1039,0.518,0.484,0.71413,0.103,-0.145,-0.021,-0.006,0.8414,Female,0.034
ADHD,ASD,329,381,0.518,0.513,0.16598,0.046,-0.25,-0.102,-0.031,0.2643,Female,0.005
ADHD,Attention & Learning difficulty,329,99,0.518,0.197,0.0002,0.905,0.445,0.675,0.192,0.0008,Female,0.32
ADHD,BD,329,111,0.518,0.432,0.41716,0.304,-0.128,0.088,0.025,0.5495,Female,0.086
ADHD,BIPOLAR/PSYCH-RELATIVE,329,47,0.518,0.594,0.11599,0.063,-0.552,-0.244,-0.071,0.1954,Female,-0.076
ADHD,Chronic Pain,329,63,0.518,0.363,0.0086,0.635,0.092,0.364,0.106,0.0193,Female,0.155
ADHD,DEMENTIA - LBD,329,21,0.518,0.06,0.0002,1.675,0.771,1.223,0.347,0.0008,Female,0.458
ADHD,EMCI,329,139,0.518,0.621,0.002,-0.135,-0.535,-0.335,-0.096,0.0053,Female,-0.103
ADHD,LMCI,329,216,0.518,0.313,0.0002,0.58,0.233,0.406,0.117,0.0008,Female,0.205
ADHD,MCI,329,253,0.518,0.302,0.0002,0.529,0.198,0.364,0.107,0.0008,Female,0.215
ADHD,MCI-Risk,329,0,0.518,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ADHD,MDD,329,3461,0.518,0.481,0.75572,0.097,-0.129,-0.016,-0.005,0.8782,Female,0.037
ADHD,ND,329,100,0.518,0.284,0.0004,0.684,0.231,0.457,0.132,0.0014,Female,0.234
ADHD,OCD,329,74,0.518,0.477,0.87891,0.233,-0.273,-0.02,-0.006,0.9824,Female,0.04
ADHD,Other,329,117,0.518,0.435,0.76892,0.241,-0.182,0.029,0.008,0.8894,Female,0.083
ADHD,OTHER,329,56,0.518,0.413,0.12159,0.509,-0.06,0.225,0.066,0.2019,Female,0.105
ADHD,Other Psychiatric,329,111,0.518,0.423,0.20858,0.354,-0.078,0.138,0.039,0.317,Female,0.094
ADHD,PD,329,67,0.518,0.646,0.0014,-0.181,-0.712,-0.447,-0.127,0.0039,Female,-0.128
ADHD,SAD,329,150,0.518,0.444,0.31137,0.293,-0.095,0.099,0.028,0.4361,Female,0.074
ADHD,Schizoaffective Disorder,329,53,0.518,0.267,0.0012,0.791,0.204,0.498,0.143,0.0035,Female,0.251
ADHD,Schizoaffective Disorder - Relative,329,48,0.518,0.497,0.80232,0.34,-0.268,0.036,0.011,0.9144,Female,0.02
ADHD,SCZ,329,315,0.518,0.228,0.0002,0.669,0.355,0.512,0.15,0.0008,Female,0.29
ADHD,SCZ-Relative,329,138,0.518,0.365,0.0176,0.442,0.042,0.242,0.07,0.037,Female,0.153
ADHD,SMC,329,59,0.518,0.713,0.0002,-0.367,-0.93,-0.649,-0.183,0.0008,Female,-0.196
ADHD,SPECIFIC PHOBIA,329,159,0.518,0.462,0.88311,0.206,-0.174,0.016,0.005,0.9848,Female,0.055
ADHD,Subacute Pain,329,28,0.518,0.4,0.19898,0.638,-0.138,0.25,0.072,0.3054,Female,0.117
Anorexia/Bulima,Anxiety/Phobia,105,1039,0.481,0.484,0.89391,0.187,-0.214,-0.014,-0.004,0.9912,Female,-0.003
Anorexia/Bulima,ASD,105,381,0.481,0.513,0.40496,0.125,-0.309,-0.092,-0.029,0.538,Female,-0.031
Anorexia/Bulima,Attention & Learning difficulty,105,99,0.481,0.197,0.0002,0.965,0.397,0.681,0.194,0.0008,Female,0.284
Anorexia/Bulima,BD,105,111,0.481,0.432,0.48075,0.362,-0.175,0.094,0.028,0.6118,Female,0.049
Anorexia/Bulima,BIPOLAR/PSYCH-RELATIVE,105,47,0.481,0.594,0.19298,0.117,-0.578,-0.231,-0.068,0.3001,Female,-0.112
Anorexia/Bulima,Chronic Pain,105,63,0.481,0.363,0.0254,0.676,0.042,0.359,0.108,0.0515,Female,0.119
Anorexia/Bulima,DEMENTIA - LBD,105,21,0.481,0.06,0.0002,1.726,0.731,1.228,0.349,0.0008,Female,0.422
Anorexia/Bulima,EMCI,105,139,0.481,0.621,0.012,-0.067,-0.58,-0.324,-0.094,0.0263,Female,-0.139
Anorexia/Bulima,LMCI,105,216,0.481,0.313,0.001,0.647,0.174,0.41,0.119,0.003,Female,0.168
Anorexia/Bulima,MCI,105,253,0.481,0.302,0.0024,0.593,0.133,0.363,0.109,0.0063,Female,0.179
Anorexia/Bulima,MCI-Risk,105,0,0.481,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anorexia/Bulima,MDD,105,3461,0.481,0.481,0.94011,0.185,-0.203,-0.009,-0.003,1,Female,0.001
Anorexia/Bulima,ND,105,100,0.481,0.284,0.0016,0.733,0.174,0.453,0.135,0.0044,Female,0.197
Anorexia/Bulima,OCD,105,74,0.481,0.477,0.9551,0.287,-0.312,-0.012,-0.004,1,Female,0.004
Anorexia/Bulima,Other,105,117,0.481,0.435,0.80732,0.302,-0.228,0.037,0.01,0.9179,Female,0.046
Anorexia/Bulima,OTHER,105,56,0.481,0.413,0.18158,0.548,-0.107,0.221,0.068,0.2853,Female,0.068
Anorexia/Bulima,Other Psychiatric,105,111,0.481,0.423,0.29437,0.414,-0.124,0.145,0.041,0.4161,Female,0.058
Anorexia/Bulima,PD,105,67,0.481,0.646,0.0046,-0.122,-0.746,-0.434,-0.125,0.0108,Female,-0.164
Anorexia/Bulima,SAD,105,150,0.481,0.444,0.40376,0.358,-0.143,0.107,0.03,0.538,Female,0.037
Anorexia/Bulima,Schizoaffective Disorder,105,53,0.481,0.267,0.0036,0.831,0.157,0.494,0.145,0.0089,Female,0.214
Anorexia/Bulima,Schizoaffective Disorder - Relative,105,48,0.481,0.497,0.82132,0.386,-0.303,0.042,0.013,0.9315,Female,-0.016
Anorexia/Bulima,SCZ,105,315,0.481,0.228,0.0002,0.734,0.286,0.51,0.152,0.0008,Female,0.253
Anorexia/Bulima,SCZ-Relative,105,138,0.481,0.365,0.06279,0.501,-0.011,0.245,0.072,0.1136,Female,0.117
Anorexia/Bulima,SMC,105,59,0.481,0.713,0.0002,-0.315,-0.973,-0.644,-0.181,0.0008,Female,-0.232
Anorexia/Bulima,SPECIFIC PHOBIA,105,159,0.481,0.462,0.85771,0.27,-0.225,0.023,0.007,0.9634,Female,0.019
Anorexia/Bulima,Subacute Pain,105,28,0.481,0.4,0.24578,0.671,-0.173,0.249,0.074,0.3605,Female,0.081
Anxiety/Phobia,ASD,1039,381,0.484,0.513,0.15498,0.033,-0.202,-0.085,-0.025,0.2494,Female,-0.029
Anxiety/Phobia,Attention & Learning difficulty,1039,99,0.484,0.197,0.0002,0.901,0.484,0.692,0.198,0.0008,Female,0.287
Anxiety/Phobia,BD,1039,111,0.484,0.432,0.27877,0.306,-0.086,0.11,0.032,0.3985,Female,0.052
Anxiety/Phobia,BIPOLAR/PSYCH-RELATIVE,1039,47,0.484,0.594,0.12959,0.068,-0.517,-0.224,-0.065,0.2129,Female,-0.11
Anxiety/Phobia,Chronic Pain,1039,63,0.484,0.363,0.0022,0.643,0.133,0.388,0.112,0.0058,Female,0.121
Anxiety/Phobia,DEMENTIA - LBD,1039,21,0.484,0.06,0.0002,1.67,0.799,1.235,0.353,0.0008,Female,0.425
Anxiety/Phobia,EMCI,1039,139,0.484,0.621,0.0006,-0.136,-0.491,-0.314,-0.09,0.002,Female,-0.137
Anxiety/Phobia,LMCI,1039,216,0.484,0.313,0.0002,0.575,0.28,0.428,0.123,0.0008,Female,0.171
Anxiety/Phobia,MCI,1039,253,0.484,0.302,0.0002,0.528,0.251,0.39,0.113,0.0008,Female,0.182
Anxiety/Phobia,MCI-Risk,1039,0,0.484,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,MDD,1039,3461,0.484,0.481,0.88991,0.074,-0.064,0.005,0.001,0.99,Female,0.004
Anxiety/Phobia,ND,1039,100,0.484,0.284,0.0002,0.688,0.275,0.481,0.139,0.0008,Female,0.2
Anxiety/Phobia,OCD,1039,74,0.484,0.477,0.9999,0.237,-0.235,0.001,0,1,Female,0.007
Anxiety/Phobia,Other,1039,117,0.484,0.435,0.60314,0.242,-0.141,0.05,0.014,0.7381,Female,0.049
Anxiety/Phobia,OTHER,1039,56,0.484,0.413,0.07379,0.519,-0.02,0.249,0.072,0.1305,Female,0.071
Anxiety/Phobia,Other Psychiatric,1039,111,0.484,0.423,0.11319,0.355,-0.037,0.159,0.045,0.1928,Female,0.061
Anxiety/Phobia,PD,1039,67,0.484,0.646,0.0018,-0.176,-0.672,-0.424,-0.121,0.0048,Female,-0.162
Anxiety/Phobia,SAD,1039,150,0.484,0.444,0.16678,0.291,-0.052,0.119,0.034,0.2647,Female,0.04
Anxiety/Phobia,Schizoaffective Disorder,1039,53,0.484,0.267,0.0004,0.797,0.243,0.52,0.149,0.0014,Female,0.217
Anxiety/Phobia,Schizoaffective Disorder - Relative,1039,48,0.484,0.497,0.70013,0.347,-0.232,0.058,0.017,0.8369,Female,-0.013
Anxiety/Phobia,SCZ,1039,315,0.484,0.228,0.0002,0.666,0.411,0.539,0.156,0.0008,Female,0.256
Anxiety/Phobia,SCZ-Relative,1039,138,0.484,0.365,0.0038,0.442,0.085,0.263,0.076,0.0093,Female,0.119
Anxiety/Phobia,SMC,1039,59,0.484,0.713,0.0002,-0.357,-0.885,-0.621,-0.177,0.0008,Female,-0.229
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.484,0.462,0.66153,0.204,-0.13,0.037,0.011,0.7949,Female,0.022
Anxiety/Phobia,Subacute Pain,1039,28,0.484,0.4,0.15578,0.649,-0.103,0.273,0.078,0.2498,Female,0.084
ASD,Attention & Learning difficulty,381,99,0.513,0.197,0.0002,0.944,0.491,0.717,0.223,0.0008,Female,0.315
ASD,BD,381,111,0.513,0.432,0.10139,0.393,-0.032,0.18,0.057,0.174,Female,0.081
ASD,BIPOLAR/PSYCH-RELATIVE,381,47,0.513,0.594,0.43256,0.18,-0.428,-0.124,-0.039,0.565,Female,-0.081
ASD,Chronic Pain,381,63,0.513,0.363,0.0018,0.699,0.161,0.43,0.137,0.0048,Female,0.15
ASD,DEMENTIA - LBD,381,21,0.513,0.06,0.0002,1.647,0.75,1.198,0.378,0.0008,Female,0.453
ASD,EMCI,381,139,0.513,0.621,0.0334,-0.013,-0.403,-0.208,-0.065,0.065,Female,-0.108
ASD,LMCI,381,216,0.513,0.313,0.0002,0.649,0.31,0.48,0.148,0.0008,Female,0.2
ASD,MCI,381,253,0.513,0.302,0.0002,0.602,0.28,0.441,0.138,0.0008,Female,0.21
ASD,MCI-Risk,381,0,0.513,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,381,3461,0.513,0.481,0.09239,0.197,-0.014,0.091,0.027,0.1615,Female,0.032
ASD,ND,381,100,0.513,0.284,0.0002,0.742,0.296,0.519,0.164,0.0008,Female,0.229
ASD,OCD,381,74,0.513,0.477,0.52615,0.33,-0.17,0.08,0.025,0.6648,Female,0.035
ASD,Other,381,117,0.513,0.435,0.22698,0.336,-0.08,0.128,0.04,0.3405,Female,0.078
ASD,OTHER,381,56,0.513,0.413,0.0372,0.585,0.021,0.303,0.097,0.0712,Female,0.1
ASD,Other Psychiatric,381,111,0.513,0.423,0.0388,0.44,0.015,0.227,0.07,0.0739,Female,0.089
ASD,PD,381,67,0.513,0.646,0.0208,-0.046,-0.568,-0.307,-0.096,0.0432,Female,-0.133
ASD,SAD,381,150,0.513,0.444,0.0442,0.383,0.003,0.193,0.059,0.0829,Female,0.069
ASD,Schizoaffective Disorder,381,53,0.513,0.267,0.0004,0.842,0.261,0.551,0.174,0.0014,Female,0.246
ASD,Schizoaffective Disorder - Relative,381,48,0.513,0.497,0.39576,0.432,-0.171,0.13,0.042,0.5318,Female,0.016
ASD,SCZ,381,315,0.513,0.228,0.0002,0.736,0.431,0.584,0.181,0.0008,Female,0.285
ASD,SCZ-Relative,381,138,0.513,0.365,0.0012,0.519,0.127,0.323,0.101,0.0035,Female,0.148
ASD,SMC,381,59,0.513,0.713,0.0008,-0.21,-0.764,-0.487,-0.152,0.0025,Female,-0.201
ASD,SPECIFIC PHOBIA,381,159,0.513,0.462,0.22998,0.299,-0.072,0.113,0.036,0.3439,Female,0.05
ASD,Subacute Pain,381,28,0.513,0.4,0.09819,0.71,-0.061,0.324,0.103,0.1691,Female,0.112
Attention & Learning difficulty,BD,99,111,0.197,0.432,0.0002,-0.315,-0.872,-0.594,-0.166,0.0008,Female,-0.235
Attention & Learning difficulty,BIPOLAR/PSYCH-RELATIVE,99,47,0.197,0.594,0.0002,-0.585,-1.319,-0.952,-0.262,0.0008,Female,-0.396
Attention & Learning difficulty,Chronic Pain,99,63,0.197,0.363,0.06519,0.015,-0.625,-0.305,-0.086,0.1175,Female,-0.165
Attention & Learning difficulty,DEMENTIA - LBD,99,21,0.197,0.06,0.0082,1.089,0.125,0.607,0.155,0.0186,Female,0.138
Attention & Learning difficulty,EMCI,99,139,0.197,0.621,0.0002,-0.765,-1.316,-1.04,-0.288,0.0008,Female,-0.423
Attention & Learning difficulty,LMCI,99,216,0.197,0.313,0.0256,-0.029,-0.509,-0.269,-0.075,0.0515,Female,-0.116
Attention & Learning difficulty,MCI,99,253,0.197,0.302,0.0144,-0.056,-0.524,-0.29,-0.085,0.0311,Female,-0.105
Attention & Learning difficulty,MCI-Risk,99,0,0.197,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3461,0.197,0.481,0.0002,-0.485,-0.886,-0.685,-0.196,0.0008,Female,-0.283
Attention & Learning difficulty,ND,99,100,0.197,0.284,0.14199,0.07,-0.491,-0.211,-0.059,0.2309,Female,-0.086
Attention & Learning difficulty,OCD,99,74,0.197,0.477,0.0002,-0.391,-1.016,-0.703,-0.197,0.0008,Female,-0.28
Attention & Learning difficulty,Other,99,117,0.197,0.435,0.0002,-0.407,-0.961,-0.684,-0.183,0.0008,Female,-0.238
Attention & Learning difficulty,OTHER,99,56,0.197,0.413,0.0156,-0.099,-0.767,-0.433,-0.126,0.0333,Female,-0.216
Attention & Learning difficulty,Other Psychiatric,99,111,0.197,0.423,0.0006,-0.287,-0.843,-0.565,-0.152,0.002,Female,-0.226
Attention & Learning difficulty,PD,99,67,0.197,0.646,0.0002,-0.849,-1.525,-1.187,-0.319,0.0008,Female,-0.448
Attention & Learning difficulty,SAD,99,150,0.197,0.444,0.0002,-0.357,-0.878,-0.618,-0.164,0.0008,Female,-0.247
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.197,0.267,0.29817,0.16,-0.514,-0.177,-0.048,0.4189,Female,-0.07
Attention & Learning difficulty,Schizoaffective Disorder - Relative,99,48,0.197,0.497,0.0004,-0.279,-0.989,-0.634,-0.181,0.0014,Female,-0.3
Attention & Learning difficulty,SCZ,99,315,0.197,0.228,0.21538,0.083,-0.37,-0.143,-0.042,0.3252,Female,-0.031
Attention & Learning difficulty,SCZ-Relative,99,138,0.197,0.365,0.0008,-0.175,-0.7,-0.437,-0.122,0.0025,Female,-0.167
Attention & Learning difficulty,SMC,99,59,0.197,0.713,0.0002,-1.083,-1.808,-1.445,-0.375,0.0008,Female,-0.516
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.197,0.462,0.0002,-0.381,-0.897,-0.639,-0.187,0.0008,Female,-0.265
Attention & Learning difficulty,Subacute Pain,99,28,0.197,0.4,0.0482,-0.008,-0.862,-0.435,-0.119,0.0889,Female,-0.203
BD,BIPOLAR/PSYCH-RELATIVE,111,47,0.432,0.594,0.06279,0.015,-0.677,-0.331,-0.096,0.1136,Female,-0.162
BD,Chronic Pain,111,63,0.432,0.363,0.08659,0.585,-0.04,0.272,0.08,0.1519,Female,0.069
BD,DEMENTIA - LBD,111,21,0.432,0.06,0.0002,1.654,0.671,1.163,0.321,0.0008,Female,0.372
BD,EMCI,111,139,0.432,0.621,0.0008,-0.171,-0.678,-0.425,-0.121,0.0025,Female,-0.189
BD,LMCI,111,216,0.432,0.313,0.0062,0.549,0.087,0.318,0.091,0.0143,Female,0.119
BD,MCI,111,253,0.432,0.302,0.0194,0.498,0.049,0.274,0.081,0.0404,Female,0.13
BD,MCI-Risk,111,0,0.432,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3461,0.432,0.481,0.27497,0.084,-0.294,-0.105,-0.03,0.3959,Female,-0.049
BD,ND,111,100,0.432,0.284,0.0084,0.641,0.092,0.367,0.107,0.019,Female,0.148
BD,OCD,111,74,0.432,0.477,0.47095,0.19,-0.403,-0.107,-0.031,0.6033,Female,-0.045
BD,Other,111,117,0.432,0.435,0.63794,0.2,-0.323,-0.062,-0.017,0.7745,Female,-0.003
BD,OTHER,111,56,0.432,0.413,0.39556,0.458,-0.19,0.134,0.041,0.5318,Female,0.019
BD,Other Psychiatric,111,111,0.432,0.423,0.70353,0.314,-0.215,0.049,0.014,0.8388,Female,0.009
BD,PD,111,67,0.432,0.646,0.0014,-0.23,-0.851,-0.541,-0.153,0.0039,Female,-0.214
BD,SAD,111,150,0.432,0.444,0.94931,0.255,-0.238,0.009,0.002,1,Female,-0.012
BD,Schizoaffective Disorder,111,53,0.432,0.267,0.0192,0.742,0.076,0.409,0.118,0.0402,Female,0.165
BD,Schizoaffective Disorder - Relative,111,48,0.432,0.497,0.75732,0.292,-0.391,-0.05,-0.015,0.8782,Female,-0.065
BD,SCZ,111,315,0.432,0.228,0.0006,0.64,0.202,0.421,0.125,0.002,Female,0.204
BD,SCZ-Relative,111,138,0.432,0.365,0.23878,0.405,-0.098,0.153,0.044,0.3547,Female,0.067
BD,SMC,111,59,0.432,0.713,0.0002,-0.43,-1.087,-0.758,-0.209,0.0008,Female,-0.281
BD,SPECIFIC PHOBIA,111,159,0.432,0.462,0.57254,0.174,-0.313,-0.069,-0.021,0.7119,Female,-0.03
BD,Subacute Pain,111,28,0.432,0.4,0.44316,0.579,-0.258,0.161,0.047,0.5756,Female,0.031
BIPOLAR/PSYCH-RELATIVE,Chronic Pain,47,63,0.594,0.363,0.0028,0.983,0.203,0.593,0.176,0.0072,Female,0.231
BIPOLAR/PSYCH-RELATIVE,DEMENTIA - LBD,47,21,0.594,0.06,0.0002,2.181,1,1.59,0.417,0.0008,Female,0.534
BIPOLAR/PSYCH-RELATIVE,EMCI,47,139,0.594,0.621,0.59694,0.244,-0.422,-0.089,-0.025,0.7326,Female,-0.027
BIPOLAR/PSYCH-RELATIVE,LMCI,47,216,0.594,0.313,0.0002,0.978,0.334,0.656,0.187,0.0008,Female,0.281
BIPOLAR/PSYCH-RELATIVE,MCI,47,253,0.594,0.302,0.0006,0.909,0.277,0.593,0.177,0.002,Female,0.291
BIPOLAR/PSYCH-RELATIVE,MCI-Risk,47,0,0.594,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,MDD,47,3461,0.594,0.481,0.11819,0.518,-0.058,0.23,0.066,0.1977,Female,0.113
BIPOLAR/PSYCH-RELATIVE,ND,47,100,0.594,0.284,0.0004,1.052,0.335,0.693,0.203,0.0014,Female,0.31
BIPOLAR/PSYCH-RELATIVE,OCD,47,74,0.594,0.477,0.25097,0.59,-0.15,0.22,0.065,0.3658,Female,0.116
BIPOLAR/PSYCH-RELATIVE,Other,47,117,0.594,0.435,0.09559,0.63,-0.055,0.287,0.079,0.1659,Female,0.159
BIPOLAR/PSYCH-RELATIVE,OTHER,47,56,0.594,0.413,0.0312,0.838,0.043,0.441,0.137,0.0612,Female,0.181
BIPOLAR/PSYCH-RELATIVE,Other Psychiatric,47,111,0.594,0.423,0.0234,0.743,0.05,0.396,0.11,0.0484,Female,0.17
BIPOLAR/PSYCH-RELATIVE,PD,47,67,0.594,0.646,0.27937,0.174,-0.582,-0.204,-0.057,0.3985,Female,-0.052
BIPOLAR/PSYCH-RELATIVE,SAD,47,150,0.594,0.444,0.0296,0.696,0.033,0.364,0.098,0.0588,Female,0.15
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder,47,53,0.594,0.267,0.0004,1.157,0.334,0.746,0.214,0.0014,Female,0.327
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder - Relative,47,48,0.594,0.497,0.18638,0.675,-0.143,0.266,0.081,0.2908,Female,0.097
BIPOLAR/PSYCH-RELATIVE,SCZ,47,315,0.594,0.228,0.0002,1.055,0.431,0.743,0.221,0.0008,Female,0.366
BIPOLAR/PSYCH-RELATIVE,SCZ-Relative,47,138,0.594,0.365,0.0042,0.824,0.15,0.487,0.14,0.0101,Female,0.229
BIPOLAR/PSYCH-RELATIVE,SMC,47,59,0.594,0.713,0.0362,-0.032,-0.816,-0.424,-0.112,0.0696,Female,-0.12
BIPOLAR/PSYCH-RELATIVE,SPECIFIC PHOBIA,47,159,0.594,0.462,0.13859,0.577,-0.08,0.248,0.075,0.2261,Female,0.131
BIPOLAR/PSYCH-RELATIVE,Subacute Pain,47,28,0.594,0.4,0.0424,0.971,0.006,0.489,0.143,0.0801,Female,0.193
Chronic Pain,DEMENTIA - LBD,63,21,0.363,0.06,0.0004,1.385,0.348,0.867,0.241,0.0014,Female,0.303
Chronic Pain,EMCI,63,139,0.363,0.621,0.0004,-0.391,-1.006,-0.698,-0.202,0.0014,Female,-0.258
Chronic Pain,LMCI,63,216,0.363,0.313,0.79972,0.32,-0.244,0.038,0.011,0.9137,Female,0.05
Chronic Pain,MCI,63,253,0.363,0.302,0.9745,0.281,-0.273,0.004,0.001,1,Female,0.06
Chronic Pain,MCI-Risk,63,0,0.363,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,63,3461,0.363,0.481,0.0026,-0.135,-0.634,-0.384,-0.11,0.0068,Female,-0.118
Chronic Pain,ND,63,100,0.363,0.284,0.56994,0.408,-0.228,0.09,0.027,0.7105,Female,0.079
Chronic Pain,OCD,63,74,0.363,0.477,0.0314,-0.03,-0.714,-0.372,-0.112,0.0613,Female,-0.115
Chronic Pain,Other,63,117,0.363,0.435,0.0246,-0.037,-0.658,-0.347,-0.097,0.0502,Female,-0.072
Chronic Pain,OTHER,63,56,0.363,0.413,0.48155,0.238,-0.491,-0.127,-0.04,0.6118,Female,-0.05
Chronic Pain,Other Psychiatric,63,111,0.363,0.423,0.14699,0.078,-0.547,-0.235,-0.066,0.2381,Female,-0.061
Chronic Pain,PD,63,67,0.363,0.646,0.0004,-0.453,-1.176,-0.815,-0.233,0.0014,Female,-0.283
Chronic Pain,SAD,63,150,0.363,0.444,0.05879,0.014,-0.58,-0.283,-0.078,0.1072,Female,-0.081
Chronic Pain,Schizoaffective Disorder,63,53,0.363,0.267,0.48055,0.497,-0.242,0.128,0.037,0.6118,Female,0.096
Chronic Pain,Schizoaffective Disorder - Relative,63,48,0.363,0.497,0.11479,0.075,-0.689,-0.307,-0.095,0.1948,Female,-0.134
Chronic Pain,SCZ,63,315,0.363,0.228,0.27917,0.42,-0.123,0.148,0.044,0.3985,Female,0.135
Chronic Pain,SCZ-Relative,63,138,0.363,0.365,0.42136,0.176,-0.424,-0.124,-0.036,0.5535,Female,-0.002
Chronic Pain,SMC,63,59,0.363,0.713,0.0002,-0.665,-1.43,-1.048,-0.289,0.0008,Female,-0.35
Chronic Pain,SPECIFIC PHOBIA,63,159,0.363,0.462,0.0256,-0.036,-0.626,-0.331,-0.101,0.0515,Female,-0.1
Chronic Pain,Subacute Pain,63,28,0.363,0.4,0.61734,0.34,-0.563,-0.111,-0.033,0.7534,Female,-0.038
DEMENTIA - LBD,EMCI,21,139,0.06,0.621,0.0002,-1.132,-2.125,-1.629,-0.443,0.0008,Female,-0.561
DEMENTIA - LBD,LMCI,21,216,0.06,0.313,0.0004,-0.374,-1.287,-0.83,-0.23,0.0014,Female,-0.253
DEMENTIA - LBD,MCI,21,253,0.06,0.302,0.0002,-0.363,-1.268,-0.816,-0.24,0.0008,Female,-0.243
DEMENTIA - LBD,MCI-Risk,21,0,0.06,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,MDD,21,3461,0.06,0.481,0.0002,-0.796,-1.656,-1.226,-0.351,0.0008,Female,-0.421
DEMENTIA - LBD,ND,21,100,0.06,0.284,0.0012,-0.285,-1.255,-0.77,-0.214,0.0035,Female,-0.224
DEMENTIA - LBD,OCD,21,74,0.06,0.477,0.0002,-0.751,-1.8,-1.275,-0.352,0.0008,Female,-0.418
DEMENTIA - LBD,Other,21,117,0.06,0.435,0.0002,-0.822,-1.81,-1.316,-0.338,0.0008,Female,-0.375
DEMENTIA - LBD,OTHER,21,56,0.06,0.413,0.0004,-0.421,-1.486,-0.954,-0.281,0.0014,Female,-0.353
DEMENTIA - LBD,Other Psychiatric,21,111,0.06,0.423,0.0002,-0.691,-1.675,-1.183,-0.307,0.0008,Female,-0.364
DEMENTIA - LBD,PD,21,67,0.06,0.646,0.0002,-1.307,-2.45,-1.879,-0.474,0.0008,Female,-0.586
DEMENTIA - LBD,SAD,21,150,0.06,0.444,0.0002,-0.77,-1.728,-1.249,-0.319,0.0008,Female,-0.384
DEMENTIA - LBD,Schizoaffective Disorder,21,53,0.06,0.267,0.0034,-0.255,-1.314,-0.784,-0.203,0.0085,Female,-0.207
DEMENTIA - LBD,Schizoaffective Disorder - Relative,21,48,0.06,0.497,0.0002,-0.618,-1.737,-1.178,-0.336,0.0008,Female,-0.438
DEMENTIA - LBD,SCZ,21,315,0.06,0.228,0.001,-0.227,-1.119,-0.673,-0.197,0.003,Female,-0.168
DEMENTIA - LBD,SCZ-Relative,21,138,0.06,0.365,0.0002,-0.528,-1.48,-1.004,-0.277,0.0008,Female,-0.305
DEMENTIA - LBD,SMC,21,59,0.06,0.713,0.0002,-1.685,-2.931,-2.308,-0.53,0.0008,Female,-0.654
