Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
ABNORMAL VENTRICAL,MCI,73,253,0.385,0.355,0.24038,0.417,-0.106,0.155,0.046,0.3978,Female,0.03
ABNORMAL VENTRICAL,MCI-Risk,73,0,0.385,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ABNORMAL VENTRICAL,MDD,73,3461,0.385,0.492,0.14059,0.059,-0.404,-0.173,-0.05,0.2594,Female,-0.107
ABNORMAL VENTRICAL,ND,73,100,0.385,0.212,0.0006,0.888,0.268,0.578,0.161,0.002,Female,0.172
ABNORMAL VENTRICAL,OCD,73,74,0.385,0.47,0.29377,0.152,-0.502,-0.175,-0.051,0.4572,Female,-0.085
ABNORMAL VENTRICAL,Other,73,117,0.385,0.395,0.79992,0.331,-0.257,0.037,0.011,0.9393,Female,-0.01
ABNORMAL VENTRICAL,OTHER,73,56,0.385,0.185,0.001,0.937,0.219,0.578,0.165,0.0033,Female,0.2
ABNORMAL VENTRICAL,Other Psychiatric,73,111,0.385,0.474,0.62014,0.225,-0.369,-0.072,-0.02,0.8055,Female,-0.089
ABNORMAL VENTRICAL,PD,73,67,0.385,0.635,0.0012,-0.205,-0.886,-0.545,-0.15,0.0038,Female,-0.25
ABNORMAL VENTRICAL,SAD,73,150,0.385,0.483,0.52215,0.191,-0.372,-0.091,-0.025,0.7038,Female,-0.098
ABNORMAL VENTRICAL,Schizoaffective Disorder,73,53,0.385,0.236,0.0018,0.923,0.195,0.559,0.148,0.0054,Female,0.149
ABNORMAL VENTRICAL,Schizoaffective Disorder - Relative,73,48,0.385,0.318,0.50915,0.493,-0.244,0.125,0.036,0.6921,Female,0.067
ABNORMAL VENTRICAL,SCZ,73,315,0.385,0.351,0.27937,0.396,-0.115,0.14,0.042,0.4449,Female,0.034
ABNORMAL VENTRICAL,SCZ-Relative,73,138,0.385,0.373,0.9933,0.287,-0.283,0.002,0.001,1,Female,0.012
ABNORMAL VENTRICAL,SMC,73,59,0.385,0.477,0.43256,0.21,-0.483,-0.136,-0.036,0.6118,Female,-0.092
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,73,159,0.385,0.425,0.94991,0.268,-0.289,-0.011,-0.003,1,Female,-0.04
ABNORMAL VENTRICAL,Subacute Pain,73,28,0.385,0.49,0.53335,0.306,-0.577,-0.136,-0.04,0.7147,Female,-0.105
AD,ADHD,529,329,0.179,0.527,0.0002,-0.837,-1.127,-0.982,-0.258,0.0008,Female,-0.347
AD,Anorexia/Bulima,529,105,0.179,0.525,0.0002,-0.739,-1.172,-0.955,-0.242,0.0008,Female,-0.346
AD,Anxiety/Phobia,529,1039,0.179,0.477,0.0002,-0.724,-0.942,-0.833,-0.228,0.0008,Female,-0.297
AD,ASD,529,378,0.179,0.448,0.0002,-0.583,-0.856,-0.719,-0.205,0.0008,Female,-0.268
AD,Attention & Learning difficulty,529,99,0.179,0.181,0.15378,0.059,-0.371,-0.156,-0.039,0.2793,Female,-0.001
AD,BD,529,111,0.179,0.549,0.0002,-0.744,-1.167,-0.956,-0.245,0.0008,Female,-0.37
AD,BIPOLAR/PSYCH-RELATIVE,529,47,0.179,0.438,0.0002,-0.469,-1.073,-0.771,-0.193,0.0008,Female,-0.258
AD,Chronic Pain,529,63,0.179,0.521,0.0002,-0.692,-1.226,-0.959,-0.243,0.0008,Female,-0.342
AD,DEMENTIA - LBD,529,21,0.179,0.13,0.20598,0.708,-0.167,0.271,0.066,0.3561,Female,0.05
AD,EMCI,529,139,0.179,0.449,0.0002,-0.637,-1.022,-0.83,-0.207,0.0008,Female,-0.27
AD,LMCI,529,216,0.179,0.258,0.0004,-0.159,-0.478,-0.319,-0.081,0.0014,Female,-0.079
AD,MCI,529,253,0.179,0.355,0.0002,-0.383,-0.687,-0.535,-0.142,0.0008,Female,-0.175
AD,MCI-Risk,529,0,0.179,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
AD,MDD,529,3461,0.179,0.492,0.0002,-0.746,-0.933,-0.839,-0.238,0.0008,Female,-0.313
AD,ND,529,100,0.179,0.212,0.32117,0.106,-0.322,-0.108,-0.027,0.4896,Female,-0.033
AD,OCD,529,74,0.179,0.47,0.0002,-0.7,-1.199,-0.95,-0.239,0.0008,Female,-0.291
AD,Other,529,117,0.179,0.395,0.0002,-0.5,-0.909,-0.704,-0.178,0.0008,Female,-0.215
AD,OTHER,529,56,0.179,0.185,0.49335,0.184,-0.369,-0.092,-0.023,0.6788,Female,-0.006
AD,Other Psychiatric,529,111,0.179,0.474,0.0002,-0.622,-1.042,-0.832,-0.209,0.0008,Female,-0.295
AD,PD,529,67,0.179,0.635,0.0002,-1.101,-1.634,-1.368,-0.339,0.0008,Female,-0.455
AD,SAD,529,150,0.179,0.483,0.0002,-0.663,-1.037,-0.85,-0.213,0.0008,Female,-0.304
AD,Schizoaffective Disorder,529,53,0.179,0.236,0.24838,0.117,-0.449,-0.166,-0.041,0.4067,Female,-0.056
AD,Schizoaffective Disorder - Relative,529,48,0.179,0.318,0.0006,-0.309,-0.905,-0.607,-0.152,0.002,Female,-0.139
AD,SCZ,529,315,0.179,0.351,0.0002,-0.401,-0.686,-0.543,-0.146,0.0008,Female,-0.172
AD,SCZ-Relative,529,138,0.179,0.373,0.0002,-0.533,-0.916,-0.724,-0.188,0.0008,Female,-0.193
AD,SMC,529,59,0.179,0.477,0.0002,-0.642,-1.192,-0.917,-0.225,0.0008,Female,-0.297
AD,SPECIFIC PHOBIA,529,159,0.179,0.425,0.0002,-0.56,-0.923,-0.742,-0.192,0.0008,Female,-0.246
AD,Subacute Pain,529,28,0.179,0.49,0.0004,-0.531,-1.301,-0.916,-0.228,0.0014,Female,-0.311
ADHD,Anorexia/Bulima,329,105,0.527,0.525,0.62334,0.276,-0.164,0.056,0.016,0.8074,Female,0.002
ADHD,Anxiety/Phobia,329,1039,0.527,0.477,0.09999,0.228,-0.02,0.104,0.03,0.197,Female,0.05
ADHD,ASD,329,378,0.527,0.448,0.0246,0.319,0.022,0.171,0.053,0.0563,Female,0.079
ADHD,Attention & Learning difficulty,329,99,0.527,0.181,0.0002,0.998,0.536,0.767,0.218,0.0008,Female,0.346
ADHD,BD,329,111,0.527,0.549,0.69093,0.258,-0.173,0.042,0.012,0.8637,Female,-0.023
ADHD,BIPOLAR/PSYCH-RELATIVE,329,47,0.527,0.438,0.15858,0.531,-0.083,0.224,0.064,0.2847,Female,0.089
ADHD,Chronic Pain,329,63,0.527,0.521,0.70333,0.322,-0.219,0.052,0.015,0.8721,Female,0.006
ADHD,DEMENTIA - LBD,329,21,0.527,0.13,0.0002,1.6,0.698,1.149,0.324,0.0008,Female,0.397
ADHD,EMCI,329,139,0.527,0.449,0.07619,0.379,-0.019,0.18,0.05,0.1527,Female,0.078
ADHD,LMCI,329,216,0.527,0.258,0.0002,0.801,0.449,0.625,0.176,0.0008,Female,0.269
ADHD,MCI,329,253,0.527,0.355,0.0002,0.561,0.229,0.395,0.115,0.0008,Female,0.172
ADHD,MCI-Risk,329,0,0.527,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ADHD,MDD,329,3461,0.527,0.492,0.25657,0.179,-0.047,0.066,0.019,0.4186,Female,0.035
ADHD,ND,329,100,0.527,0.212,0.0002,1.048,0.586,0.817,0.23,0.0008,Female,0.314
ADHD,OCD,329,74,0.527,0.47,0.62014,0.317,-0.189,0.064,0.018,0.8055,Female,0.057
ADHD,Other,329,117,0.527,0.395,0.0092,0.493,0.068,0.28,0.08,0.0239,Female,0.132
ADHD,OTHER,329,56,0.527,0.185,0.0002,1.114,0.533,0.824,0.234,0.0008,Female,0.342
ADHD,Other Psychiatric,329,111,0.527,0.474,0.10299,0.39,-0.042,0.174,0.049,0.2008,Female,0.053
ADHD,PD,329,67,0.527,0.635,0.0284,-0.025,-0.554,-0.29,-0.081,0.0641,Female,-0.108
ADHD,SAD,329,150,0.527,0.483,0.11339,0.351,-0.036,0.157,0.044,0.2188,Female,0.044
ADHD,Schizoaffective Disorder,329,53,0.527,0.236,0.0002,1.077,0.485,0.781,0.217,0.0008,Female,0.291
ADHD,Schizoaffective Disorder - Relative,329,48,0.527,0.318,0.022,0.673,0.063,0.368,0.105,0.0511,Female,0.209
ADHD,SCZ,329,315,0.527,0.351,0.0002,0.534,0.222,0.378,0.111,0.0008,Female,0.176
ADHD,SCZ-Relative,329,138,0.527,0.373,0.0202,0.439,0.039,0.239,0.07,0.0479,Female,0.154
ADHD,SMC,329,59,0.527,0.477,0.40216,0.395,-0.161,0.117,0.033,0.5846,Female,0.05
ADHD,SPECIFIC PHOBIA,329,159,0.527,0.425,0.0156,0.418,0.038,0.228,0.066,0.0386,Female,0.102
ADHD,Subacute Pain,329,28,0.527,0.49,0.59254,0.49,-0.284,0.103,0.029,0.7805,Female,0.037
Anorexia/Bulima,Anxiety/Phobia,105,1039,0.525,0.477,0.64114,0.249,-0.153,0.048,0.014,0.8204,Female,0.049
Anorexia/Bulima,ASD,105,378,0.525,0.448,0.29197,0.332,-0.101,0.116,0.037,0.4572,Female,0.078
Anorexia/Bulima,Attention & Learning difficulty,105,99,0.525,0.181,0.0002,1.003,0.433,0.718,0.202,0.0008,Female,0.345
Anorexia/Bulima,BD,105,111,0.525,0.549,0.92291,0.256,-0.281,-0.013,-0.004,1,Female,-0.024
Anorexia/Bulima,BIPOLAR/PSYCH-RELATIVE,105,47,0.525,0.438,0.33877,0.516,-0.179,0.168,0.048,0.5081,Female,0.088
Anorexia/Bulima,Chronic Pain,105,63,0.525,0.521,0.9773,0.311,-0.318,-0.003,-0.001,1,Female,0.004
Anorexia/Bulima,DEMENTIA - LBD,105,21,0.525,0.13,0.0002,1.622,0.635,1.129,0.308,0.0008,Female,0.395
Anorexia/Bulima,EMCI,105,139,0.525,0.449,0.32857,0.381,-0.128,0.126,0.034,0.4977,Female,0.076
Anorexia/Bulima,LMCI,105,216,0.525,0.258,0.0002,0.814,0.337,0.575,0.16,0.0008,Female,0.267
Anorexia/Bulima,MCI,105,253,0.525,0.355,0.007,0.566,0.107,0.336,0.1,0.0183,Female,0.17
Anorexia/Bulima,MCI-Risk,105,0,0.525,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anorexia/Bulima,MDD,105,3461,0.525,0.492,0.90691,0.205,-0.183,0.011,0.003,1,Female,0.033
Anorexia/Bulima,ND,105,100,0.525,0.212,0.0002,1.061,0.49,0.776,0.214,0.0008,Female,0.313
Anorexia/Bulima,OCD,105,74,0.525,0.47,0.93311,0.308,-0.291,0.009,0.002,1,Female,0.055
Anorexia/Bulima,Other,105,117,0.525,0.395,0.08639,0.493,-0.039,0.227,0.064,0.1717,Female,0.13
Anorexia/Bulima,OTHER,105,56,0.525,0.185,0.0002,1.114,0.439,0.777,0.218,0.0008,Female,0.34
Anorexia/Bulima,Other Psychiatric,105,111,0.525,0.474,0.37976,0.389,-0.149,0.12,0.033,0.5624,Female,0.051
Anorexia/Bulima,PD,105,67,0.525,0.635,0.0224,-0.045,-0.667,-0.356,-0.097,0.0518,Female,-0.109
Anorexia/Bulima,SAD,105,150,0.525,0.483,0.41556,0.354,-0.148,0.103,0.028,0.5946,Female,0.042
Anorexia/Bulima,Schizoaffective Disorder,105,53,0.525,0.236,0.0002,1.105,0.418,0.762,0.201,0.0008,Female,0.289
Anorexia/Bulima,Schizoaffective Disorder - Relative,105,48,0.525,0.318,0.07359,0.659,-0.033,0.313,0.089,0.1481,Female,0.207
Anorexia/Bulima,SCZ,105,315,0.525,0.351,0.0064,0.542,0.097,0.32,0.095,0.0168,Female,0.174
Anorexia/Bulima,SCZ-Relative,105,138,0.525,0.373,0.15598,0.438,-0.074,0.182,0.054,0.2811,Female,0.153
Anorexia/Bulima,SMC,105,59,0.525,0.477,0.70973,0.384,-0.259,0.063,0.017,0.8754,Female,0.049
Anorexia/Bulima,SPECIFIC PHOBIA,105,159,0.525,0.425,0.16998,0.42,-0.076,0.172,0.05,0.2994,Female,0.1
Anorexia/Bulima,Subacute Pain,105,28,0.525,0.49,0.80512,0.468,-0.373,0.048,0.014,0.943,Female,0.035
Anxiety/Phobia,ASD,1039,378,0.477,0.448,0.18978,0.196,-0.04,0.078,0.023,0.3293,Female,0.029
Anxiety/Phobia,Attention & Learning difficulty,1039,99,0.477,0.181,0.0002,0.868,0.452,0.66,0.189,0.0008,Female,0.296
Anxiety/Phobia,BD,1039,111,0.477,0.549,0.54715,0.135,-0.257,-0.061,-0.017,0.7311,Female,-0.073
Anxiety/Phobia,BIPOLAR/PSYCH-RELATIVE,1039,47,0.477,0.438,0.43416,0.413,-0.172,0.12,0.034,0.6118,Female,0.039
Anxiety/Phobia,Chronic Pain,1039,63,0.477,0.521,0.68753,0.203,-0.306,-0.051,-0.015,0.8637,Female,-0.045
Anxiety/Phobia,DEMENTIA - LBD,1039,21,0.477,0.13,0.0002,1.467,0.598,1.033,0.294,0.0008,Female,0.347
Anxiety/Phobia,EMCI,1039,139,0.477,0.449,0.41736,0.25,-0.105,0.072,0.021,0.5953,Female,0.027
Anxiety/Phobia,LMCI,1039,216,0.477,0.258,0.0002,0.663,0.366,0.515,0.146,0.0008,Female,0.218
Anxiety/Phobia,MCI,1039,253,0.477,0.355,0.0002,0.435,0.159,0.297,0.086,0.0008,Female,0.122
Anxiety/Phobia,MCI-Risk,1039,0,0.477,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,MDD,1039,3461,0.477,0.492,0.30397,0.033,-0.106,-0.037,-0.011,0.468,Female,-0.015
Anxiety/Phobia,ND,1039,100,0.477,0.212,0.0002,0.912,0.497,0.705,0.201,0.0008,Female,0.264
Anxiety/Phobia,OCD,1039,74,0.477,0.47,0.74353,0.197,-0.276,-0.04,-0.011,0.9004,Female,0.007
Anxiety/Phobia,Other,1039,117,0.477,0.395,0.06679,0.366,-0.017,0.175,0.05,0.1362,Female,0.082
Anxiety/Phobia,OTHER,1039,56,0.477,0.185,0.0002,0.987,0.445,0.716,0.205,0.0008,Female,0.291
Anxiety/Phobia,Other Psychiatric,1039,111,0.477,0.474,0.49635,0.264,-0.128,0.068,0.019,0.6788,Female,0.003
Anxiety/Phobia,PD,1039,67,0.477,0.635,0.003,-0.142,-0.638,-0.39,-0.111,0.0087,Female,-0.158
Anxiety/Phobia,SAD,1039,150,0.477,0.483,0.55234,0.222,-0.121,0.051,0.014,0.7338,Female,-0.007
Anxiety/Phobia,Schizoaffective Disorder,1039,53,0.477,0.236,0.0002,0.938,0.383,0.661,0.187,0.0008,Female,0.241
Anxiety/Phobia,Schizoaffective Disorder - Relative,1039,48,0.477,0.318,0.07239,0.554,-0.026,0.264,0.076,0.1464,Female,0.158
Anxiety/Phobia,SCZ,1039,315,0.477,0.351,0.0002,0.408,0.154,0.281,0.082,0.0008,Female,0.126
Anxiety/Phobia,SCZ-Relative,1039,138,0.477,0.373,0.12519,0.316,-0.039,0.138,0.04,0.2357,Female,0.104
Anxiety/Phobia,SMC,1039,59,0.477,0.477,0.93131,0.273,-0.252,0.01,0.003,1,Female,0
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.477,0.425,0.13819,0.293,-0.041,0.126,0.036,0.256,Female,0.051
Anxiety/Phobia,Subacute Pain,1039,28,0.477,0.49,0.9949,0.375,-0.377,-0.001,0,1,Female,-0.013
ASD,Attention & Learning difficulty,378,99,0.448,0.181,0.0002,0.74,0.292,0.516,0.165,0.0008,Female,0.267
ASD,BD,378,111,0.448,0.549,0.23718,0.086,-0.338,-0.126,-0.041,0.3967,Female,-0.102
ASD,BIPOLAR/PSYCH-RELATIVE,378,47,0.448,0.438,0.80772,0.338,-0.27,0.034,0.011,0.9437,Female,0.01
ASD,Chronic Pain,378,63,0.448,0.521,0.39736,0.151,-0.384,-0.117,-0.038,0.581,Female,-0.074
ASD,DEMENTIA - LBD,378,21,0.448,0.13,0.0002,1.278,0.389,0.834,0.271,0.0008,Female,0.318
ASD,EMCI,378,139,0.448,0.449,0.93511,0.186,-0.204,-0.009,-0.003,1,Female,-0.002
ASD,LMCI,378,216,0.448,0.258,0.0002,0.564,0.226,0.395,0.123,0.0008,Female,0.189
ASD,MCI,378,253,0.448,0.355,0.0172,0.356,0.036,0.196,0.063,0.0417,Female,0.093
ASD,MCI-Risk,378,0,0.448,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,378,3461,0.448,0.492,0.0348,-0.009,-0.222,-0.115,-0.034,0.076,Female,-0.044
ASD,ND,378,100,0.448,0.212,0.0002,0.781,0.334,0.557,0.177,0.0008,Female,0.235
ASD,OCD,378,74,0.448,0.47,0.39376,0.143,-0.357,-0.107,-0.035,0.5791,Female,-0.022
ASD,Other,378,117,0.448,0.395,0.43356,0.291,-0.124,0.084,0.027,0.6118,Female,0.053
ASD,OTHER,378,56,0.448,0.185,0.0002,0.844,0.276,0.56,0.181,0.0008,Female,0.262
ASD,Other Psychiatric,378,111,0.448,0.474,0.89591,0.2,-0.225,-0.013,-0.004,1,Female,-0.026
ASD,PD,378,67,0.448,0.635,0.0034,-0.158,-0.682,-0.42,-0.134,0.0098,Female,-0.187
ASD,SAD,378,150,0.448,0.483,0.77432,0.161,-0.218,-0.028,-0.009,0.9183,Female,-0.036
ASD,Schizoaffective Disorder,378,53,0.448,0.236,0.0006,0.805,0.224,0.514,0.164,0.002,Female,0.212
ASD,Schizoaffective Disorder - Relative,378,48,0.448,0.318,0.29557,0.462,-0.141,0.161,0.052,0.4581,Female,0.13
ASD,SCZ,378,315,0.448,0.351,0.0164,0.333,0.033,0.183,0.058,0.0401,Female,0.097
ASD,SCZ-Relative,378,138,0.448,0.373,0.61114,0.247,-0.144,0.052,0.017,0.8005,Female,0.075
ASD,SMC,378,59,0.448,0.477,0.64274,0.211,-0.339,-0.064,-0.02,0.8204,Female,-0.029
ASD,SPECIFIC PHOBIA,378,159,0.448,0.425,0.67013,0.226,-0.145,0.04,0.013,0.8445,Female,0.023
ASD,Subacute Pain,378,28,0.448,0.49,0.71473,0.313,-0.457,-0.072,-0.023,0.8792,Female,-0.042
Attention & Learning difficulty,BD,99,111,0.181,0.549,0.0002,-0.427,-0.989,-0.708,-0.206,0.0008,Female,-0.369
Attention & Learning difficulty,BIPOLAR/PSYCH-RELATIVE,99,47,0.181,0.438,0.0036,-0.184,-0.895,-0.54,-0.154,0.0101,Female,-0.257
Attention & Learning difficulty,Chronic Pain,99,63,0.181,0.521,0.0002,-0.376,-1.031,-0.703,-0.203,0.0008,Female,-0.341
Attention & Learning difficulty,DEMENTIA - LBD,99,21,0.181,0.13,0.10079,0.869,-0.088,0.391,0.106,0.1978,Female,0.051
Attention & Learning difficulty,EMCI,99,139,0.181,0.449,0.0002,-0.358,-0.888,-0.623,-0.168,0.0008,Female,-0.269
Attention & Learning difficulty,LMCI,99,216,0.181,0.258,0.21078,0.087,-0.391,-0.152,-0.042,0.3617,Female,-0.078
Attention & Learning difficulty,MCI,99,253,0.181,0.355,0.0034,-0.113,-0.582,-0.348,-0.103,0.0098,Female,-0.174
Attention & Learning difficulty,MCI-Risk,99,0,0.181,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3461,0.181,0.492,0.0002,-0.488,-0.889,-0.689,-0.199,0.0008,Female,-0.311
Attention & Learning difficulty,ND,99,100,0.181,0.212,0.76112,0.324,-0.235,0.044,0.012,0.912,Female,-0.032
Attention & Learning difficulty,OCD,99,74,0.181,0.47,0.0004,-0.393,-1.018,-0.705,-0.2,0.0014,Female,-0.289
Attention & Learning difficulty,Other,99,117,0.181,0.395,0.0002,-0.223,-0.769,-0.496,-0.139,0.0008,Female,-0.214
Attention & Learning difficulty,OTHER,99,56,0.181,0.185,0.73853,0.388,-0.273,0.058,0.016,0.8966,Female,-0.005
Attention & Learning difficulty,Other Psychiatric,99,111,0.181,0.474,0.0002,-0.338,-0.896,-0.617,-0.169,0.0008,Female,-0.293
Attention & Learning difficulty,PD,99,67,0.181,0.635,0.0002,-0.769,-1.438,-1.104,-0.3,0.0008,Female,-0.454
Attention & Learning difficulty,SAD,99,150,0.181,0.483,0.0002,-0.379,-0.901,-0.64,-0.174,0.0008,Female,-0.303
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.181,0.236,0.9677,0.332,-0.341,-0.005,-0.001,1,Female,-0.055
Attention & Learning difficulty,Schizoaffective Disorder - Relative,99,48,0.181,0.318,0.0246,-0.046,-0.747,-0.397,-0.113,0.0563,Female,-0.138
Attention & Learning difficulty,SCZ,99,315,0.181,0.351,0.0008,-0.131,-0.587,-0.359,-0.107,0.0027,Female,-0.17
Attention & Learning difficulty,SCZ-Relative,99,138,0.181,0.373,0.0004,-0.241,-0.768,-0.505,-0.149,0.0014,Female,-0.192
Attention & Learning difficulty,SMC,99,59,0.181,0.477,0.0002,-0.369,-1.037,-0.703,-0.186,0.0008,Female,-0.296
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.181,0.425,0.0002,-0.27,-0.783,-0.527,-0.152,0.0008,Female,-0.245
Attention & Learning difficulty,Subacute Pain,99,28,0.181,0.49,0.004,-0.235,-1.098,-0.667,-0.189,0.0111,Female,-0.309
BD,BIPOLAR/PSYCH-RELATIVE,111,47,0.549,0.438,0.32117,0.518,-0.171,0.174,0.052,0.4896,Female,0.112
BD,Chronic Pain,111,63,0.549,0.521,0.9737,0.32,-0.303,0.009,0.003,1,Female,0.028
BD,DEMENTIA - LBD,111,21,0.549,0.13,0.0002,1.569,0.592,1.08,0.312,0.0008,Female,0.42
BD,EMCI,111,139,0.549,0.449,0.29237,0.387,-0.115,0.136,0.038,0.4572,Female,0.1
BD,LMCI,111,216,0.549,0.258,0.0002,0.81,0.342,0.576,0.164,0.0008,Female,0.291
BD,MCI,111,253,0.549,0.355,0.0052,0.568,0.118,0.343,0.103,0.0141,Female,0.195
BD,MCI-Risk,111,0,0.549,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3461,0.549,0.492,0.81492,0.213,-0.165,0.024,0.007,0.9473,Female,0.057
BD,ND,111,100,0.549,0.212,0.0002,1.044,0.481,0.762,0.218,0.0008,Female,0.337
BD,OCD,111,74,0.549,0.47,0.89091,0.317,-0.275,0.021,0.006,1,Female,0.079
