Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
OTHER,SPECIFIC PHOBIA,43,55,0.247,0.42,0.045,-0.005,-0.822,-0.414,-0.129,0.1362,Male,-0.173
Other Psychiatric,PD,142,0,0.482,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Other Psychiatric,SAD,142,155,0.482,0.477,0.89411,0.243,-0.214,0.015,0.004,1,Male,0.005
Other Psychiatric,Schizoaffective Disorder,142,30,0.482,0.313,0.0412,0.821,0.023,0.422,0.127,0.1268,Male,0.169
Other Psychiatric,SCZ,142,212,0.482,0.238,0.0002,0.757,0.323,0.54,0.159,0.0012,Male,0.244
Other Psychiatric,SCZ-Relative,142,33,0.482,0.452,0.45635,0.241,-0.523,-0.141,-0.042,0.8172,Male,0.03
Other Psychiatric,SMC,142,44,0.482,0.519,0.22658,0.137,-0.545,-0.204,-0.061,0.4971,Male,-0.037
Other Psychiatric,SPECIFIC PHOBIA,142,55,0.482,0.42,0.63474,0.39,-0.236,0.077,0.023,0.9902,Male,0.062
PD,SAD,0,155,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,Schizoaffective Disorder,0,30,  NA,0.313,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SCZ,0,212,  NA,0.238,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SCZ-Relative,0,33,  NA,0.452,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SMC,0,44,  NA,0.519,1, NaN, NaN, NaN, NaN,1,Male,  NA
PD,SPECIFIC PHOBIA,0,55,  NA,0.42,1, NaN, NaN, NaN, NaN,1,Male,  NA
SAD,Schizoaffective Disorder,155,30,0.477,0.313,0.0388,0.812,0.02,0.416,0.123,0.1216,Male,0.163
SAD,SCZ,155,212,0.477,0.238,0.0002,0.741,0.319,0.53,0.155,0.0012,Male,0.239
SAD,SCZ-Relative,155,33,0.477,0.452,0.40776,0.219,-0.538,-0.159,-0.046,0.7736,Male,0.025
SAD,SMC,155,44,0.477,0.519,0.19838,0.115,-0.561,-0.223,-0.066,0.4522,Male,-0.042
SAD,SPECIFIC PHOBIA,155,55,0.477,0.42,0.70073,0.373,-0.246,0.063,0.019,1,Male,0.056
Schizoaffective Disorder,SCZ,30,212,0.313,0.238,0.55854,0.495,-0.274,0.111,0.032,0.938,Male,0.075
Schizoaffective Disorder,SCZ-Relative,30,33,0.313,0.452,0.0182,-0.09,-1.122,-0.606,-0.169,0.0639,Male,-0.139
Schizoaffective Disorder,SMC,30,44,0.313,0.519,0.0062,-0.166,-1.134,-0.65,-0.188,0.0256,Male,-0.206
Schizoaffective Disorder,SPECIFIC PHOBIA,30,55,0.313,0.42,0.12359,0.102,-0.807,-0.353,-0.104,0.3143,Male,-0.107
SCZ,SCZ-Relative,212,33,0.238,0.452,0.0006,-0.328,-1.076,-0.702,-0.201,0.0033,Male,-0.214
SCZ,SMC,212,44,0.238,0.519,0.0002,-0.429,-1.095,-0.762,-0.22,0.0012,Male,-0.281
SCZ,SPECIFIC PHOBIA,212,55,0.238,0.42,0.0022,-0.167,-0.768,-0.468,-0.136,0.0109,Male,-0.182
SCZ-Relative,SMC,33,44,0.452,0.519,0.76332,0.39,-0.528,-0.069,-0.019,1,Male,-0.067
SCZ-Relative,SPECIFIC PHOBIA,33,55,0.452,0.42,0.30357,0.667,-0.211,0.228,0.065,0.6159,Male,0.031
SMC,SPECIFIC PHOBIA,44,55,0.519,0.42,0.15998,0.691,-0.116,0.288,0.084,0.3846,Male,0.099
