Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
Schizoaffective Disorder,Subacute Pain,53,28,0.311,0.43,0.06239,0.017,-0.924,-0.453,-0.126,0.2378,Female,-0.119
Schizoaffective Disorder - Relative,SCZ,48,315,0.366,0.366,0.62934,0.379,-0.231,0.074,0.022,1,Female,0
Schizoaffective Disorder - Relative,SCZ-Relative,48,138,0.366,0.391,0.88051,0.307,-0.354,-0.024,-0.007,1,Female,-0.025
Schizoaffective Disorder - Relative,SMC,48,59,0.366,0.467,0.48015,0.246,-0.526,-0.14,-0.037,0.9003,Female,-0.101
Schizoaffective Disorder - Relative,SPECIFIC PHOBIA,48,159,0.366,0.416,0.32797,0.165,-0.486,-0.16,-0.05,0.6891,Female,-0.05
Schizoaffective Disorder - Relative,Subacute Pain,48,28,0.366,0.43,0.49435,0.315,-0.634,-0.16,-0.049,0.9037,Female,-0.064
SCZ,SCZ-Relative,315,138,0.366,0.391,0.32897,0.102,-0.299,-0.099,-0.029,0.6891,Female,-0.025
SCZ,SMC,315,59,0.366,0.467,0.13279,0.07,-0.488,-0.209,-0.059,0.3933,Female,-0.101
SCZ,SPECIFIC PHOBIA,315,159,0.366,0.416,0.0132,-0.048,-0.432,-0.24,-0.072,0.0739,Female,-0.05
SCZ,Subacute Pain,315,28,0.366,0.43,0.22238,0.146,-0.63,-0.242,-0.071,0.5301,Female,-0.064
SCZ-Relative,SMC,138,59,0.391,0.467,0.47355,0.198,-0.416,-0.109,-0.03,0.8988,Female,-0.076
SCZ-Relative,SPECIFIC PHOBIA,138,159,0.391,0.416,0.23398,0.089,-0.37,-0.141,-0.043,0.5386,Female,-0.025
SCZ-Relative,Subacute Pain,138,28,0.391,0.43,0.49275,0.268,-0.551,-0.141,-0.042,0.9037,Female,-0.04
SMC,SPECIFIC PHOBIA,59,159,0.467,0.416,0.77812,0.257,-0.344,-0.044,-0.013,1,Female,0.051
SMC,Subacute Pain,59,28,0.467,0.43,0.83772,0.41,-0.503,-0.046,-0.012,1,Female,0.037
SPECIFIC PHOBIA,Subacute Pain,159,28,0.416,0.43,0.9981,0.407,-0.401,0.003,0.001,1,Female,-0.014
CN,ABNORMAL VENTRICAL,38248,107,0.493,0.484,0.61854,0.142,-0.237,-0.047,-0.014,0.85,Male,0.009
CN,AD,38248,458,0.493,0.404,0.0008,0.275,0.09,0.182,0.052,0.0089,Male,0.089
CN,ADHD,38248,885,0.493,0.379,0.0002,0.363,0.229,0.296,0.085,0.0029,Male,0.114
CN,Anorexia/Bulima,38248,3,0.493,0.6,0.80952,0.984,-1.279,-0.147,-0.042,0.9582,Male,-0.107
CN,Anxiety/Phobia,38248,589,0.493,0.559,0.005,-0.037,-0.2,-0.119,-0.034,0.0352,Male,-0.066
CN,ASD,38248,1628,0.493,0.463,0.0004,0.14,0.041,0.091,0.026,0.005,Male,0.03
CN,Attention & Learning difficulty,38248,227,0.493,0.299,0.0002,0.548,0.287,0.418,0.119,0.0029,Male,0.194
CN,BD,38248,97,0.493,0.572,0.59394,0.144,-0.255,-0.055,-0.016,0.8344,Male,-0.079
CN,BIPOLAR/PSYCH-RELATIVE,38248,27,0.493,0.355,0.0426,0.76,0.005,0.383,0.109,0.1664,Male,0.138
CN,Chronic Pain,38248,59,0.493,0.443,0.50635,0.341,-0.17,0.085,0.024,0.7745,Male,0.05
CN,DEMENTIA - LBD,38248,26,0.493,0.599,0.31377,0.19,-0.579,-0.194,-0.055,0.6029,Male,-0.106
CN,EMCI,38248,170,0.493,0.442,0.08179,0.284,-0.017,0.134,0.038,0.2553,Male,0.051
CN,LMCI,38248,341,0.493,0.551,0.0102,-0.034,-0.247,-0.14,-0.04,0.0608,Male,-0.058
CN,MCI,38248,197,0.493,0.535,0.64354,0.105,-0.175,-0.035,-0.01,0.8674,Male,-0.042
CN,MCI-Risk,38248,0,0.493,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,MDD,38248,1789,0.493,0.521,0.001,-0.04,-0.135,-0.088,-0.025,0.0103,Male,-0.028
CN,ND,38248,74,0.493,0.295,0.0024,0.575,0.119,0.347,0.099,0.0203,Male,0.199
CN,OCD,38248,84,0.493,0.423,0.0276,0.451,0.023,0.237,0.068,0.1267,Male,0.07
CN,Other,38248,39,0.493,0.586,0.51315,0.212,-0.416,-0.102,-0.029,0.7747,Male,-0.093
CN,OTHER,38248,43,0.493,0.523,0.87971,0.32,-0.278,0.021,0.006,1,Male,-0.03
CN,Other Psychiatric,38248,142,0.493,0.362,0.0004,0.481,0.152,0.316,0.09,0.005,Male,0.131
CN,PD,38248,136,0.493,0.541,0.0174,-0.039,-0.376,-0.207,-0.059,0.0919,Male,-0.048
CN,SAD,38248,155,0.493,0.499,0.55214,0.205,-0.11,0.048,0.014,0.8007,Male,-0.006
CN,Schizoaffective Disorder,38248,56,0.493,0.392,0.0268,0.56,0.036,0.298,0.085,0.1246,Male,0.101
CN,Schizoaffective Disorder - Relative,38248,25,0.493,0.284,0.006,0.937,0.153,0.545,0.156,0.0416,Male,0.209
CN,SCZ,38248,718,0.493,0.444,0.0002,0.242,0.094,0.168,0.048,0.0029,Male,0.049
CN,SCZ-Relative,38248,66,0.493,0.507,0.68753,0.292,-0.191,0.051,0.014,0.898,Male,-0.014
CN,SMC,38248,44,0.493,0.488,0.9863,0.293,-0.298,-0.003,-0.001,1,Male,0.005
CN,SPECIFIC PHOBIA,38248,55,0.493,0.484,0.93291,0.254,-0.275,-0.01,-0.003,1,Male,0.01
CN,Subacute Pain,38248,30,0.493,0.413,0.46215,0.493,-0.223,0.135,0.039,0.7462,Male,0.08
ABNORMAL VENTRICAL,AD,107,458,0.484,0.404,0.0496,0.423,0.001,0.212,0.066,0.1852,Male,0.08
ABNORMAL VENTRICAL,ADHD,107,885,0.484,0.379,0.001,0.545,0.143,0.344,0.098,0.0103,Male,0.105
ABNORMAL VENTRICAL,Anorexia/Bulima,107,3,0.484,0.6,0.84392,1.058,-1.263,-0.103,-0.028,0.981,Male,-0.116
ABNORMAL VENTRICAL,Anxiety/Phobia,107,589,0.484,0.559,0.49015,0.134,-0.279,-0.072,-0.02,0.7638,Male,-0.075
ABNORMAL VENTRICAL,ASD,107,1628,0.484,0.463,0.19838,0.326,-0.065,0.131,0.04,0.4393,Male,0.021
ABNORMAL VENTRICAL,Attention & Learning difficulty,107,227,0.484,0.299,0.0004,0.694,0.228,0.461,0.133,0.005,Male,0.185
ABNORMAL VENTRICAL,BD,107,97,0.484,0.572,0.9515,0.268,-0.285,-0.008,-0.002,1,Male,-0.088
ABNORMAL VENTRICAL,BIPOLAR/PSYCH-RELATIVE,107,27,0.484,0.355,0.0432,0.87,0.011,0.441,0.123,0.1674,Male,0.129
ABNORMAL VENTRICAL,Chronic Pain,107,59,0.484,0.443,0.39916,0.455,-0.186,0.135,0.038,0.6926,Male,0.041
ABNORMAL VENTRICAL,DEMENTIA - LBD,107,26,0.484,0.599,0.50475,0.289,-0.577,-0.144,-0.042,0.7745,Male,-0.115
ABNORMAL VENTRICAL,EMCI,107,170,0.484,0.442,0.13479,0.429,-0.057,0.186,0.052,0.3521,Male,0.042
ABNORMAL VENTRICAL,LMCI,107,341,0.484,0.551,0.40976,0.127,-0.308,-0.09,-0.027,0.7083,Male,-0.067
ABNORMAL VENTRICAL,MCI,107,197,0.484,0.535,0.92431,0.248,-0.225,0.012,0.004,1,Male,-0.051
ABNORMAL VENTRICAL,MCI-Risk,107,0,0.484,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,MDD,107,1789,0.484,0.521,0.69813,0.156,-0.235,-0.04,-0.011,0.905,Male,-0.037
ABNORMAL VENTRICAL,ND,107,74,0.484,0.295,0.0182,0.655,0.053,0.354,0.113,0.094,Male,0.19
ABNORMAL VENTRICAL,OCD,107,84,0.484,0.423,0.0394,0.593,0.014,0.304,0.081,0.1579,Male,0.061
ABNORMAL VENTRICAL,Other,107,39,0.484,0.586,0.77332,0.314,-0.426,-0.056,-0.016,0.9452,Male,-0.102
ABNORMAL VENTRICAL,OTHER,107,43,0.484,0.523,0.73073,0.42,-0.293,0.063,0.02,0.9259,Male,-0.039
ABNORMAL VENTRICAL,Other Psychiatric,107,142,0.484,0.362,0.0048,0.616,0.108,0.362,0.104,0.0349,Male,0.122
ABNORMAL VENTRICAL,PD,107,136,0.484,0.541,0.16918,0.08,-0.43,-0.175,-0.046,0.4014,Male,-0.057
ABNORMAL VENTRICAL,SAD,107,155,0.484,0.499,0.45075,0.341,-0.155,0.093,0.027,0.7397,Male,-0.015
ABNORMAL VENTRICAL,Schizoaffective Disorder,107,56,0.484,0.392,0.0282,0.691,0.035,0.363,0.099,0.1273,Male,0.092
ABNORMAL VENTRICAL,Schizoaffective Disorder - Relative,107,25,0.484,0.284,0.0074,1.051,0.16,0.606,0.169,0.0459,Male,0.2
ABNORMAL VENTRICAL,SCZ,107,718,0.484,0.444,0.0368,0.419,0.012,0.216,0.062,0.1514,Male,0.04
ABNORMAL VENTRICAL,SCZ-Relative,107,66,0.484,0.507,0.52575,0.406,-0.212,0.097,0.028,0.7861,Male,-0.023
ABNORMAL VENTRICAL,SMC,107,44,0.484,0.488,0.78932,0.4,-0.308,0.046,0.013,0.9513,Male,-0.004
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,107,55,0.484,0.484,0.83412,0.366,-0.29,0.038,0.011,0.9744,Male,0.001
ABNORMAL VENTRICAL,Subacute Pain,107,30,0.484,0.413,0.38876,0.593,-0.226,0.183,0.052,0.6796,Male,0.071
AD,ADHD,458,885,0.404,0.379,0.06299,0.222,-0.004,0.109,0.032,0.2114,Male,0.024
AD,Anorexia/Bulima,458,3,0.404,0.6,0.60634,0.842,-1.435,-0.297,-0.094,0.8416,Male,-0.196
AD,Anxiety/Phobia,458,589,0.404,0.559,0.0002,-0.166,-0.411,-0.289,-0.086,0.0029,Male,-0.155
AD,ASD,458,1628,0.404,0.463,0.09999,0.018,-0.189,-0.085,-0.026,0.2943,Male,-0.06
AD,Attention & Learning difficulty,458,227,0.404,0.299,0.0072,0.377,0.057,0.217,0.067,0.0452,Male,0.105
AD,BD,458,97,0.404,0.572,0.0478,0,-0.44,-0.22,-0.068,0.1837,Male,-0.168
AD,BIPOLAR/PSYCH-RELATIVE,458,27,0.404,0.355,0.35136,0.57,-0.208,0.181,0.057,0.6509,Male,0.048
AD,Chronic Pain,458,59,0.404,0.443,0.53815,0.183,-0.36,-0.088,-0.028,0.7972,Male,-0.039
AD,DEMENTIA - LBD,458,26,0.404,0.599,0.09759,0.059,-0.734,-0.337,-0.108,0.2928,Male,-0.195
AD,EMCI,458,170,0.404,0.442,0.61174,0.131,-0.222,-0.045,-0.014,0.8466,Male,-0.038
AD,LMCI,458,341,0.404,0.551,0.0002,-0.157,-0.439,-0.298,-0.092,0.0029,Male,-0.147
AD,MCI,458,197,0.404,0.535,0.0246,-0.028,-0.363,-0.195,-0.062,0.1179,Male,-0.131
AD,MCI-Risk,458,0,0.404,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,MDD,458,1789,0.404,0.521,0.0002,-0.157,-0.363,-0.26,-0.077,0.0029,Male,-0.117
AD,ND,458,74,0.404,0.295,0.24858,0.391,-0.102,0.144,0.047,0.5092,Male,0.109
AD,OCD,458,84,0.404,0.423,0.66313,0.284,-0.183,0.05,0.016,0.8835,Male,-0.02
AD,Other,458,39,0.404,0.586,0.12399,0.07,-0.586,-0.258,-0.081,0.3352,Male,-0.182
AD,OTHER,458,43,0.404,0.523,0.37096,0.171,-0.456,-0.143,-0.046,0.666,Male,-0.12
AD,Other Psychiatric,458,142,0.404,0.362,0.20358,0.311,-0.066,0.122,0.038,0.4453,Male,0.042
AD,PD,458,136,0.404,0.541,0.0006,-0.174,-0.56,-0.367,-0.111,0.007,Male,-0.137
AD,SAD,458,155,0.404,0.499,0.19778,0.06,-0.305,-0.123,-0.039,0.4393,Male,-0.095
AD,Schizoaffective Disorder,458,56,0.404,0.392,0.45495,0.384,-0.172,0.106,0.033,0.7397,Male,0.012
AD,Schizoaffective Disorder - Relative,458,25,0.404,0.284,0.11119,0.731,-0.077,0.327,0.104,0.32,Male,0.119
AD,SCZ,458,718,0.404,0.444,0.82472,0.103,-0.131,-0.014,-0.004,0.966,Male,-0.04
AD,SCZ-Relative,458,66,0.404,0.507,0.34957,0.139,-0.378,-0.119,-0.038,0.6509,Male,-0.104
AD,SMC,458,44,0.404,0.488,0.28717,0.142,-0.479,-0.168,-0.053,0.5682,Male,-0.084
AD,SPECIFIC PHOBIA,458,55,0.404,0.484,0.21858,0.106,-0.455,-0.175,-0.055,0.465,Male,-0.08
AD,Subacute Pain,458,30,0.404,0.413,0.80112,0.327,-0.413,-0.043,-0.014,0.9582,Male,-0.01
ADHD,Anorexia/Bulima,885,3,0.379,0.6,0.44896,0.693,-1.577,-0.442,-0.127,0.7397,Male,-0.221
ADHD,Anxiety/Phobia,885,589,0.379,0.559,0.0002,-0.311,-0.521,-0.416,-0.118,0.0029,Male,-0.18
ADHD,ASD,885,1628,0.379,0.463,0.0002,-0.115,-0.279,-0.197,-0.059,0.0029,Male,-0.084
ADHD,Attention & Learning difficulty,885,227,0.379,0.299,0.10719,0.267,-0.025,0.121,0.035,0.3135,Male,0.08
ADHD,BD,885,97,0.379,0.572,0.0012,-0.143,-0.564,-0.353,-0.1,0.0119,Male,-0.192
ADHD,BIPOLAR/PSYCH-RELATIVE,885,27,0.379,0.355,0.67153,0.47,-0.297,0.087,0.025,0.8922,Male,0.024
ADHD,Chronic Pain,885,59,0.379,0.443,0.11979,0.054,-0.474,-0.21,-0.06,0.3316,Male,-0.064
ADHD,DEMENTIA - LBD,885,26,0.379,0.599,0.0136,-0.095,-0.877,-0.486,-0.14,0.0753,Male,-0.22
ADHD,EMCI,885,170,0.379,0.442,0.0496,0.002,-0.327,-0.162,-0.046,0.1852,Male,-0.063
ADHD,LMCI,885,341,0.379,0.551,0.0002,-0.304,-0.557,-0.43,-0.125,0.0029,Male,-0.171
ADHD,MCI,885,197,0.379,0.535,0.0002,-0.168,-0.478,-0.323,-0.095,0.0029,Male,-0.155
ADHD,MCI-Risk,885,0,0.379,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,MDD,885,1789,0.379,0.521,0.0002,-0.297,-0.459,-0.378,-0.11,0.0029,Male,-0.142
ADHD,ND,885,74,0.379,0.295,0.68753,0.287,-0.188,0.05,0.015,0.898,Male,0.085
ADHD,OCD,885,84,0.379,0.423,0.62134,0.165,-0.283,-0.059,-0.017,0.85,Male,-0.044
ADHD,Other,885,39,0.379,0.586,0.0182,-0.076,-0.719,-0.397,-0.114,0.094,Male,-0.206
ADHD,OTHER,885,43,0.379,0.523,0.09419,0.037,-0.577,-0.27,-0.079,0.2863,Male,-0.144
ADHD,Other Psychiatric,885,142,0.379,0.362,0.80792,0.198,-0.157,0.02,0.006,0.9582,Male,0.018
ADHD,PD,885,136,0.379,0.541,0.0002,-0.328,-0.693,-0.511,-0.144,0.0029,Male,-0.162
ADHD,SAD,885,155,0.379,0.499,0.0064,-0.074,-0.417,-0.246,-0.071,0.0425,Male,-0.12
ADHD,Schizoaffective Disorder,885,56,0.379,0.392,0.9929,0.273,-0.268,0.002,0.001,1,Male,-0.012
ADHD,Schizoaffective Disorder - Relative,885,25,0.379,0.284,0.22278,0.647,-0.15,0.248,0.071,0.4687,Male,0.095
ADHD,SCZ,885,718,0.379,0.444,0.0114,-0.029,-0.226,-0.127,-0.037,0.0671,Male,-0.064
ADHD,SCZ-Relative,885,66,0.379,0.507,0.05979,0.007,-0.494,-0.244,-0.07,0.2096,Male,-0.128
ADHD,SMC,885,44,0.379,0.488,0.05559,0.005,-0.602,-0.298,-0.085,0.1989,Male,-0.109
ADHD,SPECIFIC PHOBIA,885,55,0.379,0.484,0.029,-0.032,-0.578,-0.305,-0.087,0.1284,Male,-0.104
ADHD,Subacute Pain,885,30,0.379,0.413,0.38116,0.204,-0.525,-0.16,-0.046,0.6739,Male,-0.034
Anorexia/Bulima,Anxiety/Phobia,3,589,0.6,0.559,0.9723,1.165,-1.108,0.029,0.008,1,Male,0.041
Anorexia/Bulima,ASD,3,1628,0.6,0.463,0.71313,1.357,-0.91,0.224,0.068,0.9156,Male,0.137
Anorexia/Bulima,Attention & Learning difficulty,3,227,0.6,0.299,0.37716,1.694,-0.598,0.548,0.161,0.6694,Male,0.301
Anorexia/Bulima,BD,3,97,0.6,0.572,0.89611,1.262,-1.065,0.099,0.026,1,Male,0.028
Anorexia/Bulima,BIPOLAR/PSYCH-RELATIVE,3,27,0.6,0.355,0.41416,1.771,-0.738,0.516,0.151,0.7092,Male,0.245
Anorexia/Bulima,Chronic Pain,3,59,0.6,0.443,0.68453,1.412,-0.957,0.228,0.066,0.898,Male,0.157
Anorexia/Bulima,DEMENTIA - LBD,3,26,0.6,0.599,0.90851,1.212,-1.29,-0.039,-0.013,1,Male,0.001
Anorexia/Bulima,EMCI,3,170,0.6,0.442,0.63374,1.436,-0.864,0.286,0.08,0.8597,Male,0.158
Anorexia/Bulima,LMCI,3,341,0.6,0.551,0.9971,1.147,-1.134,0.007,0.002,1,Male,0.049
Anorexia/Bulima,MCI,3,197,0.6,0.535,0.88571,1.247,-1.048,0.1,0.032,1,Male,0.065
Anorexia/Bulima,MCI-Risk,3,0,0.6,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,MDD,3,1789,0.6,0.521,0.92151,1.192,-1.075,0.058,0.017,1,Male,0.079
Anorexia/Bulima,ND,3,74,0.6,0.295,0.53835,1.556,-0.794,0.381,0.141,0.7972,Male,0.305
Anorexia/Bulima,OCD,3,84,0.6,0.423,0.48695,1.594,-0.746,0.424,0.11,0.7627,Male,0.177
Anorexia/Bulima,Other,3,39,0.6,0.586,0.9527,1.255,-1.167,0.044,0.013,1,Male,0.014
Anorexia/Bulima,OTHER,3,43,0.6,0.523,0.87651,1.331,-1.076,0.128,0.048,1,Male,0.077
Anorexia/Bulima,Other Psychiatric,3,142,0.6,0.362,0.46395,1.603,-0.706,0.448,0.132,0.7465,Male,0.238
Anorexia/Bulima,PD,3,136,0.6,0.541,0.91591,1.086,-1.223,-0.068,-0.017,1,Male,0.059
Anorexia/Bulima,SAD,3,155,0.6,0.499,0.77532,1.335,-0.968,0.183,0.056,0.9452,Male,0.101
Anorexia/Bulima,Schizoaffective Disorder,3,56,0.6,0.392,0.42876,1.667,-0.713,0.477,0.127,0.7172,Male,0.208
Anorexia/Bulima,Schizoaffective Disorder - Relative,3,25,0.6,0.284,0.29477,1.935,-0.603,0.666,0.198,0.5735,Male,0.316
Anorexia/Bulima,SCZ,3,718,0.6,0.444,0.59834,1.45,-0.822,0.314,0.09,0.8355,Male,0.156
Anorexia/Bulima,SCZ-Relative,3,66,0.6,0.507,0.77852,1.362,-0.995,0.183,0.056,0.9452,Male,0.093
Anorexia/Bulima,SMC,3,44,0.6,0.488,0.82052,1.347,-1.058,0.144,0.041,0.9659,Male,0.112
Anorexia/Bulima,SPECIFIC PHOBIA,3,55,0.6,0.484,0.81192,1.321,-1.055,0.133,0.039,0.9582,Male,0.116
Anorexia/Bulima,Subacute Pain,3,30,0.6,0.413,0.68173,1.493,-0.98,0.257,0.081,0.898,Male,0.187
Anxiety/Phobia,ASD,589,1628,0.559,0.463,0.0002,0.295,0.106,0.201,0.06,0.0029,Male,0.096
Anxiety/Phobia,Attention & Learning difficulty,589,227,0.559,0.299,0.0002,0.692,0.381,0.536,0.153,0.0029,Male,0.26
Anxiety/Phobia,BD,589,97,0.559,0.572,0.55274,0.28,-0.15,0.065,0.018,0.8007,Male,-0.013
Anxiety/Phobia,BIPOLAR/PSYCH-RELATIVE,589,27,0.559,0.355,0.0102,0.893,0.118,0.506,0.143,0.0608,Male,0.204
Anxiety/Phobia,Chronic Pain,589,59,0.559,0.443,0.13619,0.474,-0.063,0.206,0.058,0.3538,Male,0.116
Anxiety/Phobia,DEMENTIA - LBD,589,26,0.559,0.599,0.71013,0.318,-0.469,-0.075,-0.021,0.9147,Male,-0.04
Anxiety/Phobia,EMCI,589,170,0.559,0.442,0.002,0.427,0.084,0.256,0.072,0.0179,Male,0.117
Anxiety/Phobia,LMCI,589,341,0.559,0.551,0.73473,0.112,-0.155,-0.021,-0.006,0.9279,Male,0.008
Anxiety/Phobia,MCI,589,197,0.559,0.535,0.31137,0.243,-0.08,0.082,0.024,0.6008,Male,0.024
Anxiety/Phobia,MCI-Risk,589,0,0.559,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anxiety/Phobia,MDD,589,1789,0.559,0.521,0.51175,0.124,-0.062,0.031,0.009,0.7747,Male,0.038
Anxiety/Phobia,ND,589,74,0.559,0.295,0.0002,0.696,0.209,0.453,0.133,0.0029,Male,0.265
Anxiety/Phobia,OCD,589,84,0.559,0.423,0.001,0.593,0.134,0.363,0.102,0.0103,Male,0.136
Anxiety/Phobia,Other,589,39,0.559,0.586,0.90751,0.341,-0.308,0.017,0.005,1,Male,-0.027
Anxiety/Phobia,OTHER,589,43,0.559,0.523,0.37636,0.448,-0.173,0.138,0.04,0.6694,Male,0.036
Anxiety/Phobia,Other Psychiatric,589,142,0.559,0.362,0.0002,0.621,0.251,0.436,0.124,0.0029,Male,0.197
Anxiety/Phobia,PD,589,136,0.559,0.541,0.34057,0.096,-0.278,-0.091,-0.025,0.649,Male,0.018
Anxiety/Phobia,SAD,589,155,0.559,0.499,0.06319,0.343,-0.012,0.166,0.048,0.2114,Male,0.06
Anxiety/Phobia,Schizoaffective Disorder,589,56,0.559,0.392,0.0024,0.699,0.148,0.423,0.119,0.0203,Male,0.167
Anxiety/Phobia,Schizoaffective Disorder - Relative,589,25,0.559,0.284,0.0018,1.072,0.267,0.669,0.19,0.0174,Male,0.275
Anxiety/Phobia,SCZ,589,718,0.559,0.444,0.0002,0.397,0.178,0.288,0.082,0.0029,Male,0.115
Anxiety/Phobia,SCZ-Relative,589,66,0.559,0.507,0.19038,0.425,-0.086,0.17,0.048,0.4318,Male,0.052
Anxiety/Phobia,SMC,589,44,0.559,0.488,0.46155,0.424,-0.19,0.117,0.033,0.7462,Male,0.071
Anxiety/Phobia,SPECIFIC PHOBIA,589,55,0.559,0.484,0.44296,0.386,-0.167,0.109,0.031,0.7356,Male,0.076
Anxiety/Phobia,Subacute Pain,589,30,0.559,0.413,0.17638,0.623,-0.113,0.255,0.073,0.4121,Male,0.146
ASD,Attention & Learning difficulty,1628,227,0.463,0.299,0.0002,0.448,0.169,0.308,0.093,0.0029,Male,0.164
ASD,BD,1628,97,0.463,0.572,0.18938,0.067,-0.343,-0.138,-0.042,0.4317,Male,-0.108
ASD,BIPOLAR/PSYCH-RELATIVE,1628,27,0.463,0.355,0.15998,0.655,-0.106,0.274,0.083,0.3915,Male,0.108
ASD,Chronic Pain,1628,59,0.463,0.443,0.9659,0.255,-0.265,-0.005,-0.002,1,Male,0.02
ASD,DEMENTIA - LBD,1628,26,0.463,0.599,0.17518,0.121,-0.655,-0.267,-0.081,0.4121,Male,-0.136
ASD,EMCI,1628,170,0.463,0.442,0.62154,0.199,-0.117,0.041,0.012,0.85,Male,0.021
ASD,LMCI,1628,341,0.463,0.551,0.0004,-0.101,-0.335,-0.218,-0.066,0.005,Male,-0.087
ASD,MCI,1628,197,0.463,0.535,0.11579,0.03,-0.266,-0.118,-0.036,0.3263,Male,-0.071
ASD,MCI-Risk,1628,0,0.463,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,MDD,1628,1789,0.463,0.521,0.0002,-0.104,-0.239,-0.171,-0.051,0.0029,Male,-0.058
ASD,ND,1628,74,0.463,0.295,0.039,0.471,0.005,0.238,0.073,0.1579,Male,0.169
ASD,OCD,1628,84,0.463,0.423,0.21538,0.358,-0.081,0.138,0.042,0.4615,Male,0.04
ASD,Other,1628,39,0.463,0.586,0.26857,0.136,-0.5,-0.182,-0.055,0.5454,Male,-0.122
ASD,OTHER,1628,43,0.463,0.523,0.67933,0.238,-0.368,-0.065,-0.02,0.898,Male,-0.06
ASD,Other Psychiatric,1628,142,0.463,0.362,0.0146,0.384,0.041,0.212,0.064,0.078,Male,0.102
ASD,PD,1628,136,0.463,0.541,0.0024,-0.108,-0.459,-0.284,-0.085,0.0203,Male,-0.078
ASD,SAD,1628,155,0.463,0.499,0.63414,0.124,-0.205,-0.041,-0.012,0.8597,Male,-0.036
ASD,Schizoaffective Disorder,1628,56,0.463,0.392,0.14979,0.462,-0.071,0.196,0.059,0.3785,Male,0.071
ASD,Schizoaffective Disorder - Relative,1628,25,0.463,0.284,0.0324,0.822,0.031,0.427,0.13,0.1369,Male,0.179
ASD,SCZ,1628,718,0.463,0.444,0.09359,0.162,-0.014,0.074,0.022,0.2863,Male,0.02
ASD,SCZ-Relative,1628,66,0.463,0.507,0.76372,0.208,-0.284,-0.038,-0.012,0.9452,Male,-0.044
ASD,SMC,1628,44,0.463,0.488,0.57294,0.212,-0.388,-0.088,-0.027,0.814,Male,-0.025
ASD,SPECIFIC PHOBIA,1628,55,0.463,0.484,0.48175,0.174,-0.364,-0.095,-0.029,0.762,Male,-0.02
ASD,Subacute Pain,1628,30,0.463,0.413,0.81132,0.403,-0.32,0.041,0.013,0.9582,Male,0.05
Attention & Learning difficulty,BD,227,97,0.299,0.572,0.0006,-0.232,-0.715,-0.473,-0.135,0.007,Male,-0.273
Attention & Learning difficulty,BIPOLAR/PSYCH-RELATIVE,227,27,0.299,0.355,0.86871,0.367,-0.435,-0.034,-0.01,0.9974,Male,-0.056
Attention & Learning difficulty,Chronic Pain,227,59,0.299,0.443,0.0278,-0.035,-0.613,-0.324,-0.095,0.1267,Male,-0.144
Attention & Learning difficulty,DEMENTIA - LBD,227,26,0.299,0.599,0.007,-0.173,-0.995,-0.584,-0.175,0.0446,Male,-0.3
Attention & Learning difficulty,EMCI,227,170,0.299,0.442,0.005,-0.081,-0.482,-0.282,-0.081,0.0352,Male,-0.143
Attention & Learning difficulty,LMCI,227,341,0.299,0.551,0.0002,-0.367,-0.709,-0.538,-0.159,0.0029,Male,-0.252
Attention & Learning difficulty,MCI,227,197,0.299,0.535,0.0002,-0.228,-0.615,-0.421,-0.129,0.0029,Male,-0.236
Attention & Learning difficulty,MCI-Risk,227,0,0.299,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,MDD,227,1789,0.299,0.521,0.0002,-0.356,-0.634,-0.495,-0.144,0.0029,Male,-0.222
Attention & Learning difficulty,ND,227,74,0.299,0.295,0.62334,0.199,-0.328,-0.064,-0.02,0.85,Male,0.005
Attention & Learning difficulty,OCD,227,84,0.299,0.423,0.15798,0.07,-0.433,-0.182,-0.052,0.3887,Male,-0.124
Attention & Learning difficulty,Other,227,39,0.299,0.586,0.0066,-0.163,-0.851,-0.507,-0.149,0.0432,Male,-0.287
Attention & Learning difficulty,OTHER,227,43,0.299,0.523,0.0308,-0.038,-0.696,-0.367,-0.113,0.1314,Male,-0.224
Attention & Learning difficulty,Other Psychiatric,227,142,0.299,0.362,0.36496,0.112,-0.309,-0.099,-0.029,0.6629,Male,-0.063
Attention & Learning difficulty,PD,227,136,0.299,0.541,0.0002,-0.424,-0.861,-0.642,-0.179,0.0029,Male,-0.242
Attention & Learning difficulty,SAD,227,155,0.299,0.499,0.0008,-0.149,-0.562,-0.355,-0.106,0.0089,Male,-0.2
Attention & Learning difficulty,Schizoaffective Disorder,227,56,0.299,0.392,0.42356,0.175,-0.413,-0.119,-0.034,0.7162,Male,-0.093
